layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
18,attn_out,ru,tier_2,code_switching,-0.0002,0.0006,20,0
18,mlp_out,ru,tier_2,code_switching,-0.0004,0.001,20,0
19,residual,ru,tier_2,code_switching,0.0051,0.0061,20,0
19,attn_out,ru,tier_2,code_switching,0.0002,0.0004,20,0
19,mlp_out,ru,tier_2,code_switching,-0.0004,0.0011,20,0
20,residual,ru,tier_2,code_switching,0.0048,0.0063,20,0
20,attn_out,ru,tier_2,code_switching,-0.0001,0.0004,20,0
20,mlp_out,ru,tier_2,code_switching,-0.003,0.0038,20,0
21,residual,ru,tier_2,code_switching,0.0042,0.0066,20,0
21,attn_out,ru,tier_2,code_switching,-0.0001,0.0004,20,0
21,mlp_out,ru,tier_2,code_switching,0.0005,0.0015,20,0
22,residual,ru,tier_2,code_switching,0.0042,0.0066,20,0
22,attn_out,ru,tier_2,code_switching,0.0,0.0004,20,0
22,mlp_out,ru,tier_2,code_switching,-0.0001,0.0005,20,0
23,residual,ru,tier_2,code_switching,0.004,0.0057,20,0
23,attn_out,ru,tier_2,code_switching,-0.0,0.0003,20,0
23,mlp_out,ru,tier_2,code_switching,0.0006,0.0012,20,0
24,residual,ru,tier_2,code_switching,0.0044,0.0034,20,0
24,attn_out,ru,tier_2,code_switching,0.0003,0.0004,20,0
24,mlp_out,ru,tier_2,code_switching,-0.0009,0.0018,20,0
25,residual,ru,tier_2,code_switching,0.0037,0.0035,20,0
25,attn_out,ru,tier_2,code_switching,0.0006,0.0004,20,0
25,mlp_out,ru,tier_2,code_switching,-0.0,0.0018,20,0
26,residual,ru,tier_2,code_switching,0.0045,0.0037,20,0
26,attn_out,ru,tier_2,code_switching,-0.0003,0.0008,20,0
26,mlp_out,ru,tier_2,code_switching,-0.0005,0.0018,20,0
27,residual,ru,tier_2,code_switching,0.0026,0.0041,20,0
27,attn_out,ru,tier_2,code_switching,-0.0001,0.0003,20,0
27,mlp_out,ru,tier_2,code_switching,-0.0001,0.0013,20,0
28,residual,ru,tier_2,code_switching,0.0039,0.0044,20,0
28,attn_out,ru,tier_2,code_switching,0.0001,0.0004,20,0
28,mlp_out,ru,tier_2,code_switching,0.0006,0.0016,20,0
29,residual,ru,tier_2,code_switching,0.0028,0.0024,20,0
29,attn_out,ru,tier_2,code_switching,-0.0002,0.0009,20,0
29,mlp_out,ru,tier_2,code_switching,-0.0008,0.003,20,0
30,residual,ru,tier_2,code_switching,-0.0001,0.0012,20,0
30,attn_out,ru,tier_2,code_switching,0.0004,0.0005,20,0
30,mlp_out,ru,tier_2,code_switching,0.0004,0.0004,20,0
31,residual,ru,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ru,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ru,tier_2,code_switching,0.0,0.0,20,0
0,residual,ko,tier_2,code_switching,-0.8663,1.2547,20,0
0,attn_out,ko,tier_2,code_switching,-0.2651,0.7181,20,0
0,mlp_out,ko,tier_2,code_switching,-0.8332,1.2988,20,0
1,residual,ko,tier_2,code_switching,-0.9063,1.4216,20,0
1,attn_out,ko,tier_2,code_switching,-0.2626,0.4978,20,0
1,mlp_out,ko,tier_2,code_switching,-0.2798,0.6186,20,0
2,residual,ko,tier_2,code_switching,-1.2967,2.287,20,0
2,attn_out,ko,tier_2,code_switching,-0.5245,1.1893,20,0
2,mlp_out,ko,tier_2,code_switching,-0.6745,1.0757,20,0
3,residual,ko,tier_2,code_switching,-1.3785,2.4426,20,0
3,attn_out,ko,tier_2,code_switching,-0.044,0.1802,20,0
3,mlp_out,ko,tier_2,code_switching,-0.3578,0.5544,20,0
4,residual,ko,tier_2,code_switching,-1.1881,2.175,20,0
4,attn_out,ko,tier_2,code_switching,-0.1132,0.3599,20,0
4,mlp_out,ko,tier_2,code_switching,-0.5187,0.9456,20,0
5,residual,ko,tier_2,code_switching,-1.3395,2.6092,20,0
5,attn_out,ko,tier_2,code_switching,-0.4565,1.0287,20,0
5,mlp_out,ko,tier_2,code_switching,-0.4926,1.0203,20,0
6,residual,ko,tier_2,code_switching,-1.1452,2.3929,20,0
6,attn_out,ko,tier_2,code_switching,-0.1555,0.5081,20,0
6,mlp_out,ko,tier_2,code_switching,-0.4248,0.7741,20,0
7,residual,ko,tier_2,code_switching,-0.7488,1.5735,20,0
7,attn_out,ko,tier_2,code_switching,0.2122,0.3036,20,0
7,mlp_out,ko,tier_2,code_switching,-0.3077,0.6632,20,0
8,residual,ko,tier_2,code_switching,0.0844,0.1924,20,0
8,attn_out,ko,tier_2,code_switching,0.0029,0.046,20,0
8,mlp_out,ko,tier_2,code_switching,-0.0206,0.0704,20,0
9,residual,ko,tier_2,code_switching,0.106,0.2186,20,0
9,attn_out,ko,tier_2,code_switching,0.014,0.1662,20,0
9,mlp_out,ko,tier_2,code_switching,-0.0885,0.174,20,0
10,residual,ko,tier_2,code_switching,0.2232,0.2318,20,0
10,attn_out,ko,tier_2,code_switching,-0.0683,0.1633,20,0
10,mlp_out,ko,tier_2,code_switching,-0.0932,0.1369,20,0
11,residual,ko,tier_2,code_switching,0.1715,0.2226,20,0
11,attn_out,ko,tier_2,code_switching,-0.0191,0.0595,20,0
11,mlp_out,ko,tier_2,code_switching,-0.1553,0.2545,20,0
12,residual,ko,tier_2,code_switching,0.1393,0.2153,20,0
12,attn_out,ko,tier_2,code_switching,0.0104,0.0166,20,0
12,mlp_out,ko,tier_2,code_switching,0.0618,0.0942,20,0
13,residual,ko,tier_2,code_switching,0.1492,0.1277,20,0
13,attn_out,ko,tier_2,code_switching,-0.0462,0.0877,20,0
13,mlp_out,ko,tier_2,code_switching,-0.0303,0.067,20,0
14,residual,ko,tier_2,code_switching,0.1563,0.124,20,0
14,attn_out,ko,tier_2,code_switching,0.0008,0.0123,20,0
14,mlp_out,ko,tier_2,code_switching,-0.0113,0.0643,20,0
15,residual,ko,tier_2,code_switching,0.1453,0.1128,20,0
15,attn_out,ko,tier_2,code_switching,0.005,0.0093,20,0
15,mlp_out,ko,tier_2,code_switching,0.0301,0.0268,20,0
16,residual,ko,tier_2,code_switching,0.0976,0.0993,20,0
16,attn_out,ko,tier_2,code_switching,0.0054,0.0193,20,0
16,mlp_out,ko,tier_2,code_switching,-0.0126,0.0326,20,0
17,residual,ko,tier_2,code_switching,0.1175,0.1543,20,0
17,attn_out,ko,tier_2,code_switching,0.0218,0.0413,20,0
17,mlp_out,ko,tier_2,code_switching,0.0089,0.0151,20,0
18,residual,ko,tier_2,code_switching,0.1103,0.1231,20,0
18,attn_out,ko,tier_2,code_switching,0.0056,0.0098,20,0
18,mlp_out,ko,tier_2,code_switching,0.0235,0.0522,20,0
19,residual,ko,tier_2,code_switching,0.1141,0.1284,20,0
19,attn_out,ko,tier_2,code_switching,0.0019,0.0043,20,0
19,mlp_out,ko,tier_2,code_switching,0.0074,0.0077,20,0
20,residual,ko,tier_2,code_switching,0.1012,0.1218,20,0
20,attn_out,ko,tier_2,code_switching,-0.0114,0.0215,20,0
20,mlp_out,ko,tier_2,code_switching,0.0009,0.0066,20,0
21,residual,ko,tier_2,code_switching,0.0805,0.08,20,0
21,attn_out,ko,tier_2,code_switching,0.0035,0.0107,20,0
21,mlp_out,ko,tier_2,code_switching,0.0104,0.0276,20,0
22,residual,ko,tier_2,code_switching,0.0876,0.0926,20,0
22,attn_out,ko,tier_2,code_switching,0.0018,0.0055,20,0
22,mlp_out,ko,tier_2,code_switching,-0.001,0.0129,20,0
23,residual,ko,tier_2,code_switching,0.0852,0.0877,20,0
23,attn_out,ko,tier_2,code_switching,0.0101,0.0176,20,0
23,mlp_out,ko,tier_2,code_switching,0.0201,0.028,20,0
24,residual,ko,tier_2,code_switching,0.0845,0.1175,20,0
24,attn_out,ko,tier_2,code_switching,0.0071,0.0138,20,0
24,mlp_out,ko,tier_2,code_switching,0.0191,0.0323,20,0
25,residual,ko,tier_2,code_switching,0.0731,0.1052,20,0
25,attn_out,ko,tier_2,code_switching,-0.005,0.0091,20,0
25,mlp_out,ko,tier_2,code_switching,0.0127,0.0182,20,0
26,residual,ko,tier_2,code_switching,0.0562,0.0741,20,0
26,attn_out,ko,tier_2,code_switching,-0.0039,0.0039,20,0
26,mlp_out,ko,tier_2,code_switching,0.0014,0.0051,20,0
27,residual,ko,tier_2,code_switching,0.0409,0.0617,20,0
27,attn_out,ko,tier_2,code_switching,0.0067,0.0097,20,0
27,mlp_out,ko,tier_2,code_switching,-0.002,0.0069,20,0
28,residual,ko,tier_2,code_switching,0.0178,0.0208,20,0
28,attn_out,ko,tier_2,code_switching,0.0012,0.002,20,0
28,mlp_out,ko,tier_2,code_switching,0.0086,0.0231,20,0
29,residual,ko,tier_2,code_switching,0.0265,0.0328,20,0
29,attn_out,ko,tier_2,code_switching,-0.0046,0.0124,20,0
29,mlp_out,ko,tier_2,code_switching,-0.0204,0.0216,20,0
30,residual,ko,tier_2,code_switching,-0.0084,0.0189,20,0
30,attn_out,ko,tier_2,code_switching,-0.0096,0.0166,20,0
30,mlp_out,ko,tier_2,code_switching,-0.0045,0.0117,20,0
31,residual,ko,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ko,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ko,tier_2,code_switching,0.0,0.0,20,0
0,residual,ja,tier_2,code_switching,0.1064,0.1633,20,0
0,attn_out,ja,tier_2,code_switching,0.1477,0.1423,20,0
0,mlp_out,ja,tier_2,code_switching,0.0516,0.1067,20,0
1,residual,ja,tier_2,code_switching,0.1271,0.2568,20,0
1,attn_out,ja,tier_2,code_switching,0.0617,0.0944,20,0
1,mlp_out,ja,tier_2,code_switching,-0.0042,0.1597,20,0
2,residual,ja,tier_2,code_switching,0.1599,0.2808,20,0
2,attn_out,ja,tier_2,code_switching,0.0509,0.0942,20,0
2,mlp_out,ja,tier_2,code_switching,0.0158,0.243,20,0
3,residual,ja,tier_2,code_switching,0.2165,0.2417,20,0
3,attn_out,ja,tier_2,code_switching,0.0513,0.043,20,0
3,mlp_out,ja,tier_2,code_switching,0.0934,0.1987,20,0
4,residual,ja,tier_2,code_switching,0.1159,0.2489,20,0
4,attn_out,ja,tier_2,code_switching,0.0082,0.1045,20,0
4,mlp_out,ja,tier_2,code_switching,0.028,0.1971,20,0
5,residual,ja,tier_2,code_switching,0.157,0.2441,20,0
5,attn_out,ja,tier_2,code_switching,-0.0062,0.0403,20,0
5,mlp_out,ja,tier_2,code_switching,-0.0483,0.0837,20,0
6,residual,ja,tier_2,code_switching,0.2368,0.217,20,0
6,attn_out,ja,tier_2,code_switching,-0.0111,0.0439,20,0
6,mlp_out,ja,tier_2,code_switching,0.0054,0.0545,20,0
7,residual,ja,tier_2,code_switching,0.2192,0.1908,20,0
7,attn_out,ja,tier_2,code_switching,-0.0075,0.0531,20,0
7,mlp_out,ja,tier_2,code_switching,0.028,0.0971,20,0
8,residual,ja,tier_2,code_switching,0.199,0.2156,20,0
8,attn_out,ja,tier_2,code_switching,0.0052,0.0235,20,0
8,mlp_out,ja,tier_2,code_switching,-0.0291,0.0549,20,0
9,residual,ja,tier_2,code_switching,0.1587,0.1799,20,0
9,attn_out,ja,tier_2,code_switching,0.0117,0.0324,20,0
9,mlp_out,ja,tier_2,code_switching,-0.0369,0.0793,20,0
10,residual,ja,tier_2,code_switching,0.1671,0.1945,20,0
10,attn_out,ja,tier_2,code_switching,0.0011,0.0183,20,0
10,mlp_out,ja,tier_2,code_switching,-0.0007,0.0344,20,0
11,residual,ja,tier_2,code_switching,0.1629,0.2096,20,0
11,attn_out,ja,tier_2,code_switching,-0.019,0.0116,20,0
11,mlp_out,ja,tier_2,code_switching,0.0149,0.0387,20,0
12,residual,ja,tier_2,code_switching,0.1122,0.1258,20,0
12,attn_out,ja,tier_2,code_switching,-0.0142,0.0065,20,0
12,mlp_out,ja,tier_2,code_switching,0.0107,0.0212,20,0
13,residual,ja,tier_2,code_switching,0.0907,0.0957,20,0
13,attn_out,ja,tier_2,code_switching,-0.0034,0.0083,20,0
13,mlp_out,ja,tier_2,code_switching,-0.004,0.0144,20,0
14,residual,ja,tier_2,code_switching,0.0662,0.1009,20,0
14,attn_out,ja,tier_2,code_switching,-0.0046,0.0122,20,0
14,mlp_out,ja,tier_2,code_switching,0.0001,0.0283,20,0
15,residual,ja,tier_2,code_switching,0.0528,0.0796,20,0
15,attn_out,ja,tier_2,code_switching,0.0015,0.0041,20,0
15,mlp_out,ja,tier_2,code_switching,0.0225,0.0477,20,0
16,residual,ja,tier_2,code_switching,0.0407,0.0391,20,0
16,attn_out,ja,tier_2,code_switching,-0.0055,0.0038,20,0
16,mlp_out,ja,tier_2,code_switching,0.0046,0.0162,20,0
17,residual,ja,tier_2,code_switching,0.0426,0.0508,20,0
17,attn_out,ja,tier_2,code_switching,-0.0,0.0017,20,0
17,mlp_out,ja,tier_2,code_switching,0.0002,0.006,20,0
18,residual,ja,tier_2,code_switching,0.0461,0.0533,20,0
18,attn_out,ja,tier_2,code_switching,0.0001,0.0031,20,0
18,mlp_out,ja,tier_2,code_switching,0.0111,0.0161,20,0
19,residual,ja,tier_2,code_switching,0.0428,0.0518,20,0
19,attn_out,ja,tier_2,code_switching,-0.0002,0.0026,20,0
19,mlp_out,ja,tier_2,code_switching,0.0135,0.0172,20,0
20,residual,ja,tier_2,code_switching,0.0438,0.0483,20,0
20,attn_out,ja,tier_2,code_switching,0.0012,0.0036,20,0
20,mlp_out,ja,tier_2,code_switching,0.002,0.0105,20,0
21,residual,ja,tier_2,code_switching,0.0412,0.0488,20,0
21,attn_out,ja,tier_2,code_switching,-0.0009,0.0017,20,0
21,mlp_out,ja,tier_2,code_switching,0.0064,0.0116,20,0
22,residual,ja,tier_2,code_switching,0.0439,0.0537,20,0
22,attn_out,ja,tier_2,code_switching,0.0033,0.0053,20,0
22,mlp_out,ja,tier_2,code_switching,-0.0041,0.0109,20,0
23,residual,ja,tier_2,code_switching,0.0472,0.0541,20,0
23,attn_out,ja,tier_2,code_switching,-0.0026,0.0013,20,0
23,mlp_out,ja,tier_2,code_switching,0.0087,0.0149,20,0
24,residual,ja,tier_2,code_switching,0.0365,0.0529,20,0
24,attn_out,ja,tier_2,code_switching,-0.0026,0.0033,20,0
24,mlp_out,ja,tier_2,code_switching,-0.0085,0.0122,20,0
25,residual,ja,tier_2,code_switching,0.028,0.0471,20,0
25,attn_out,ja,tier_2,code_switching,0.0002,0.004,20,0
25,mlp_out,ja,tier_2,code_switching,-0.0099,0.0158,20,0
26,residual,ja,tier_2,code_switching,0.0283,0.0234,20,0
26,attn_out,ja,tier_2,code_switching,-0.0028,0.0055,20,0
26,mlp_out,ja,tier_2,code_switching,-0.0046,0.0099,20,0
27,residual,ja,tier_2,code_switching,0.0124,0.0115,20,0
27,attn_out,ja,tier_2,code_switching,0.0011,0.0028,20,0
27,mlp_out,ja,tier_2,code_switching,0.0015,0.007,20,0
28,residual,ja,tier_2,code_switching,0.0237,0.0114,20,0
28,attn_out,ja,tier_2,code_switching,-0.0012,0.0015,20,0
28,mlp_out,ja,tier_2,code_switching,0.002,0.0102,20,0
29,residual,ja,tier_2,code_switching,0.0271,0.0208,20,0
29,attn_out,ja,tier_2,code_switching,-0.0002,0.0013,20,0
29,mlp_out,ja,tier_2,code_switching,-0.0015,0.0081,20,0
30,residual,ja,tier_2,code_switching,-0.0004,0.0045,20,0
30,attn_out,ja,tier_2,code_switching,0.0001,0.0013,20,0
30,mlp_out,ja,tier_2,code_switching,0.0002,0.0021,20,0
31,residual,ja,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ja,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ja,tier_2,code_switching,0.0,0.0,20,0
0,residual,tr,tier_3,code_switching,-0.044,0.019,20,0
0,attn_out,tr,tier_3,code_switching,0.026,0.0569,20,0
0,mlp_out,tr,tier_3,code_switching,-0.0259,0.0231,20,0
1,residual,tr,tier_3,code_switching,-0.0531,0.0453,20,0
1,attn_out,tr,tier_3,code_switching,0.0019,0.0186,20,0
1,mlp_out,tr,tier_3,code_switching,-0.0131,0.034,20,0
2,residual,tr,tier_3,code_switching,-0.0611,0.0566,20,0
2,attn_out,tr,tier_3,code_switching,-0.0201,0.0233,20,0
2,mlp_out,tr,tier_3,code_switching,-0.0489,0.0523,20,0
3,residual,tr,tier_3,code_switching,-0.0746,0.0649,20,0
3,attn_out,tr,tier_3,code_switching,-0.0107,0.0106,20,0
3,mlp_out,tr,tier_3,code_switching,-0.001,0.0268,20,0
4,residual,tr,tier_3,code_switching,-0.0676,0.0536,20,0
4,attn_out,tr,tier_3,code_switching,-0.0197,0.0097,20,0
4,mlp_out,tr,tier_3,code_switching,-0.01,0.028,20,0
5,residual,tr,tier_3,code_switching,-0.0578,0.0683,20,0
5,attn_out,tr,tier_3,code_switching,-0.0173,0.0228,20,0
5,mlp_out,tr,tier_3,code_switching,-0.0354,0.0247,20,0
6,residual,tr,tier_3,code_switching,-0.0086,0.0883,20,0
6,attn_out,tr,tier_3,code_switching,-0.0015,0.0347,20,0
6,mlp_out,tr,tier_3,code_switching,-0.0333,0.0317,20,0
7,residual,tr,tier_3,code_switching,0.0272,0.0813,20,0
7,attn_out,tr,tier_3,code_switching,0.0024,0.0316,20,0
7,mlp_out,tr,tier_3,code_switching,0.0004,0.0261,20,0
8,residual,tr,tier_3,code_switching,0.0721,0.0933,20,0
8,attn_out,tr,tier_3,code_switching,0.0026,0.0075,20,0
8,mlp_out,tr,tier_3,code_switching,0.0024,0.0168,20,0
9,residual,tr,tier_3,code_switching,0.0695,0.0835,20,0
9,attn_out,tr,tier_3,code_switching,0.0113,0.0064,20,0
9,mlp_out,tr,tier_3,code_switching,0.0001,0.016,20,0
10,residual,tr,tier_3,code_switching,0.0792,0.0904,20,0
10,attn_out,tr,tier_3,code_switching,-0.0047,0.0072,20,0
10,mlp_out,tr,tier_3,code_switching,0.0001,0.0102,20,0
11,residual,tr,tier_3,code_switching,0.0699,0.0918,20,0
11,attn_out,tr,tier_3,code_switching,-0.0039,0.0112,20,0
11,mlp_out,tr,tier_3,code_switching,-0.0067,0.0187,20,0
12,residual,tr,tier_3,code_switching,0.0519,0.0837,20,0
12,attn_out,tr,tier_3,code_switching,-0.0007,0.01,20,0
12,mlp_out,tr,tier_3,code_switching,0.0132,0.0124,20,0
13,residual,tr,tier_3,code_switching,0.0482,0.069,20,0
13,attn_out,tr,tier_3,code_switching,0.001,0.002,20,0
13,mlp_out,tr,tier_3,code_switching,0.0017,0.0078,20,0
14,residual,tr,tier_3,code_switching,0.037,0.0506,20,0
14,attn_out,tr,tier_3,code_switching,0.0034,0.0031,20,0
14,mlp_out,tr,tier_3,code_switching,0.008,0.0149,20,0
15,residual,tr,tier_3,code_switching,0.0316,0.0323,20,0
15,attn_out,tr,tier_3,code_switching,0.0017,0.0017,20,0
15,mlp_out,tr,tier_3,code_switching,0.007,0.0061,20,0
16,residual,tr,tier_3,code_switching,0.0226,0.0303,20,0
16,attn_out,tr,tier_3,code_switching,-0.0068,0.0077,20,0
16,mlp_out,tr,tier_3,code_switching,-0.0057,0.0055,20,0
17,residual,tr,tier_3,code_switching,0.026,0.0229,20,0
17,attn_out,tr,tier_3,code_switching,0.0027,0.002,20,0
17,mlp_out,tr,tier_3,code_switching,0.0065,0.0101,20,0
18,residual,tr,tier_3,code_switching,0.0234,0.0211,20,0
18,attn_out,tr,tier_3,code_switching,0.0011,0.0017,20,0
18,mlp_out,tr,tier_3,code_switching,0.0017,0.0039,20,0
19,residual,tr,tier_3,code_switching,0.0218,0.0215,20,0
19,attn_out,tr,tier_3,code_switching,-0.0009,0.0009,20,0
19,mlp_out,tr,tier_3,code_switching,0.0027,0.0042,20,0
20,residual,tr,tier_3,code_switching,0.0263,0.0235,20,0
20,attn_out,tr,tier_3,code_switching,-0.0006,0.0011,20,0
20,mlp_out,tr,tier_3,code_switching,0.0012,0.0039,20,0
21,residual,tr,tier_3,code_switching,0.023,0.0226,20,0
21,attn_out,tr,tier_3,code_switching,0.001,0.0021,20,0
21,mlp_out,tr,tier_3,code_switching,-0.0022,0.0046,20,0
22,residual,tr,tier_3,code_switching,0.0223,0.0192,20,0
22,attn_out,tr,tier_3,code_switching,0.0003,0.0003,20,0
22,mlp_out,tr,tier_3,code_switching,0.0007,0.0029,20,0
23,residual,tr,tier_3,code_switching,0.024,0.0172,20,0
23,attn_out,tr,tier_3,code_switching,0.0001,0.0007,20,0
23,mlp_out,tr,tier_3,code_switching,0.0021,0.0022,20,0
24,residual,tr,tier_3,code_switching,0.0095,0.0075,20,0
24,attn_out,tr,tier_3,code_switching,0.0007,0.0013,20,0
24,mlp_out,tr,tier_3,code_switching,0.0024,0.0024,20,0
25,residual,tr,tier_3,code_switching,0.0073,0.0079,20,0
25,attn_out,tr,tier_3,code_switching,0.0002,0.0004,20,0
25,mlp_out,tr,tier_3,code_switching,0.0001,0.0025,20,0
26,residual,tr,tier_3,code_switching,0.009,0.0104,20,0
26,attn_out,tr,tier_3,code_switching,0.0008,0.0011,20,0
26,mlp_out,tr,tier_3,code_switching,0.0,0.0025,20,0
27,residual,tr,tier_3,code_switching,0.0074,0.0092,20,0
27,attn_out,tr,tier_3,code_switching,0.0006,0.0005,20,0
27,mlp_out,tr,tier_3,code_switching,0.0032,0.0033,20,0
28,residual,tr,tier_3,code_switching,0.0068,0.0099,20,0
28,attn_out,tr,tier_3,code_switching,0.0001,0.0004,20,0
28,mlp_out,tr,tier_3,code_switching,0.0022,0.0022,20,0
29,residual,tr,tier_3,code_switching,0.0056,0.0075,20,0
29,attn_out,tr,tier_3,code_switching,0.0008,0.0008,20,0
29,mlp_out,tr,tier_3,code_switching,-0.0012,0.0033,20,0
30,residual,tr,tier_3,code_switching,-0.0008,0.0016,20,0
30,attn_out,tr,tier_3,code_switching,-0.0001,0.0002,20,0
30,mlp_out,tr,tier_3,code_switching,-0.0001,0.0006,20,0
31,residual,tr,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,tr,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,tr,tier_3,code_switching,0.0,0.0,20,0
0,residual,id,tier_3,code_switching,0.2903,0.2566,20,0
0,attn_out,id,tier_3,code_switching,-0.003,0.1457,20,0
0,mlp_out,id,tier_3,code_switching,0.3034,0.4055,20,0
1,residual,id,tier_3,code_switching,0.3057,0.23,20,0
1,attn_out,id,tier_3,code_switching,-0.0145,0.0463,20,0
1,mlp_out,id,tier_3,code_switching,0.006,0.1007,20,0
2,residual,id,tier_3,code_switching,0.3032,0.221,20,0
2,attn_out,id,tier_3,code_switching,0.028,0.0421,20,0
2,mlp_out,id,tier_3,code_switching,0.2617,0.2524,20,0
3,residual,id,tier_3,code_switching,0.3205,0.2284,20,0
3,attn_out,id,tier_3,code_switching,0.0386,0.0382,20,0
3,mlp_out,id,tier_3,code_switching,0.1771,0.1885,20,0
4,residual,id,tier_3,code_switching,0.3164,0.2497,20,0
4,attn_out,id,tier_3,code_switching,-0.0184,0.0814,20,0
4,mlp_out,id,tier_3,code_switching,0.2019,0.3367,20,0
5,residual,id,tier_3,code_switching,0.2958,0.2436,20,0
5,attn_out,id,tier_3,code_switching,0.0188,0.0211,20,0
5,mlp_out,id,tier_3,code_switching,0.1951,0.3082,20,0
6,residual,id,tier_3,code_switching,0.206,0.197,20,0
6,attn_out,id,tier_3,code_switching,-0.022,0.0237,20,0
6,mlp_out,id,tier_3,code_switching,0.1055,0.0991,20,0
7,residual,id,tier_3,code_switching,0.1496,0.1791,20,0
7,attn_out,id,tier_3,code_switching,0.0155,0.0251,20,0
7,mlp_out,id,tier_3,code_switching,0.1191,0.1971,20,0
8,residual,id,tier_3,code_switching,0.1031,0.19,20,0
8,attn_out,id,tier_3,code_switching,-0.0024,0.0032,20,0
8,mlp_out,id,tier_3,code_switching,-0.0459,0.0943,20,0
9,residual,id,tier_3,code_switching,0.0963,0.1959,20,0
9,attn_out,id,tier_3,code_switching,-0.0014,0.0167,20,0
9,mlp_out,id,tier_3,code_switching,0.0291,0.0342,20,0
10,residual,id,tier_3,code_switching,0.07,0.1868,20,0
10,attn_out,id,tier_3,code_switching,0.001,0.0075,20,0
10,mlp_out,id,tier_3,code_switching,0.003,0.0152,20,0
11,residual,id,tier_3,code_switching,0.0616,0.169,20,0
11,attn_out,id,tier_3,code_switching,0.0033,0.0108,20,0
11,mlp_out,id,tier_3,code_switching,-0.0197,0.0362,20,0
12,residual,id,tier_3,code_switching,0.0801,0.1872,20,0
12,attn_out,id,tier_3,code_switching,0.0166,0.0323,20,0
12,mlp_out,id,tier_3,code_switching,0.0018,0.0264,20,0
13,residual,id,tier_3,code_switching,0.0531,0.1477,20,0
13,attn_out,id,tier_3,code_switching,0.0,0.002,20,0
13,mlp_out,id,tier_3,code_switching,-0.0098,0.0203,20,0
14,residual,id,tier_3,code_switching,0.0587,0.1593,20,0
14,attn_out,id,tier_3,code_switching,-0.0002,0.0094,20,0
14,mlp_out,id,tier_3,code_switching,-0.0176,0.0329,20,0
15,residual,id,tier_3,code_switching,0.0388,0.0908,20,0
15,attn_out,id,tier_3,code_switching,-0.0011,0.0031,20,0
15,mlp_out,id,tier_3,code_switching,0.0051,0.0179,20,0
16,residual,id,tier_3,code_switching,0.0198,0.0773,20,0
16,attn_out,id,tier_3,code_switching,-0.0127,0.0199,20,0
16,mlp_out,id,tier_3,code_switching,0.0018,0.006,20,0
17,residual,id,tier_3,code_switching,0.0172,0.0601,20,0
17,attn_out,id,tier_3,code_switching,0.0073,0.0172,20,0
17,mlp_out,id,tier_3,code_switching,-0.0071,0.0154,20,0
18,residual,id,tier_3,code_switching,0.0121,0.0392,20,0
18,attn_out,id,tier_3,code_switching,-0.0001,0.002,20,0
18,mlp_out,id,tier_3,code_switching,0.006,0.0146,20,0
19,residual,id,tier_3,code_switching,0.0086,0.0296,20,0
19,attn_out,id,tier_3,code_switching,-0.0014,0.0009,20,0
19,mlp_out,id,tier_3,code_switching,0.0019,0.0066,20,0
20,residual,id,tier_3,code_switching,0.0042,0.0267,20,0
20,attn_out,id,tier_3,code_switching,0.0004,0.0006,20,0
20,mlp_out,id,tier_3,code_switching,0.0066,0.0117,20,0
21,residual,id,tier_3,code_switching,0.0013,0.0224,20,0
21,attn_out,id,tier_3,code_switching,0.0017,0.0021,20,0
21,mlp_out,id,tier_3,code_switching,-0.0013,0.0059,20,0
22,residual,id,tier_3,code_switching,0.0017,0.0216,20,0
22,attn_out,id,tier_3,code_switching,-0.001,0.0027,20,0
22,mlp_out,id,tier_3,code_switching,-0.0038,0.0055,20,0
23,residual,id,tier_3,code_switching,0.0032,0.0248,20,0
23,attn_out,id,tier_3,code_switching,-0.0002,0.0007,20,0
23,mlp_out,id,tier_3,code_switching,-0.0037,0.0043,20,0
24,residual,id,tier_3,code_switching,-0.0073,0.0092,20,0
24,attn_out,id,tier_3,code_switching,-0.0,0.0011,20,0
24,mlp_out,id,tier_3,code_switching,-0.002,0.0035,20,0
25,residual,id,tier_3,code_switching,-0.0123,0.0125,20,0
25,attn_out,id,tier_3,code_switching,-0.0004,0.0008,20,0
25,mlp_out,id,tier_3,code_switching,0.0002,0.0015,20,0
26,residual,id,tier_3,code_switching,-0.0109,0.0099,20,0
26,attn_out,id,tier_3,code_switching,0.0001,0.0009,20,0
26,mlp_out,id,tier_3,code_switching,0.0018,0.0039,20,0
27,residual,id,tier_3,code_switching,-0.003,0.0098,20,0
27,attn_out,id,tier_3,code_switching,0.0005,0.001,20,0
27,mlp_out,id,tier_3,code_switching,0.0011,0.0032,20,0
28,residual,id,tier_3,code_switching,-0.0066,0.0092,20,0
28,attn_out,id,tier_3,code_switching,-0.0001,0.0008,20,0
