layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
28,attn_out,zh,tier_1,code_switching,-0.0,0.0004,20,0
28,mlp_out,zh,tier_1,code_switching,0.0013,0.0017,20,0
29,residual,zh,tier_1,code_switching,0.0028,0.0033,20,0
29,attn_out,zh,tier_1,code_switching,-0.0,0.0003,20,0
29,mlp_out,zh,tier_1,code_switching,-0.0006,0.0014,20,0
30,residual,zh,tier_1,code_switching,0.0002,0.001,20,0
30,attn_out,zh,tier_1,code_switching,0.0001,0.0002,20,0
30,mlp_out,zh,tier_1,code_switching,-0.0004,0.0001,20,0
31,residual,zh,tier_1,code_switching,0.0,0.0,20,0
31,attn_out,zh,tier_1,code_switching,0.0,0.0,20,0
31,mlp_out,zh,tier_1,code_switching,0.0,0.0,20,0
0,residual,es,tier_1,code_switching,-0.0204,0.1363,20,0
0,attn_out,es,tier_1,code_switching,-0.0319,0.082,20,0
0,mlp_out,es,tier_1,code_switching,-0.0053,0.0587,20,0
1,residual,es,tier_1,code_switching,0.0223,0.157,20,0
1,attn_out,es,tier_1,code_switching,-0.009,0.0285,20,0
1,mlp_out,es,tier_1,code_switching,0.0413,0.0521,20,0
2,residual,es,tier_1,code_switching,0.0453,0.163,20,0
2,attn_out,es,tier_1,code_switching,0.0181,0.0173,20,0
2,mlp_out,es,tier_1,code_switching,0.0646,0.0893,20,0
3,residual,es,tier_1,code_switching,0.0705,0.1751,20,0
3,attn_out,es,tier_1,code_switching,0.0292,0.0532,20,0
3,mlp_out,es,tier_1,code_switching,0.0566,0.0926,20,0
4,residual,es,tier_1,code_switching,0.0802,0.1627,20,0
4,attn_out,es,tier_1,code_switching,0.0232,0.023,20,0
4,mlp_out,es,tier_1,code_switching,0.064,0.0863,20,0
5,residual,es,tier_1,code_switching,0.0764,0.1509,20,0
5,attn_out,es,tier_1,code_switching,0.0132,0.0179,20,0
5,mlp_out,es,tier_1,code_switching,0.0458,0.0701,20,0
6,residual,es,tier_1,code_switching,0.0552,0.1358,20,0
6,attn_out,es,tier_1,code_switching,-0.0005,0.0107,20,0
6,mlp_out,es,tier_1,code_switching,0.0349,0.0453,20,0
7,residual,es,tier_1,code_switching,0.0295,0.1295,20,0
7,attn_out,es,tier_1,code_switching,0.0055,0.0137,20,0
7,mlp_out,es,tier_1,code_switching,0.0174,0.019,20,0
8,residual,es,tier_1,code_switching,-0.0046,0.1005,20,0
8,attn_out,es,tier_1,code_switching,-0.0011,0.0088,20,0
8,mlp_out,es,tier_1,code_switching,0.0032,0.0207,20,0
9,residual,es,tier_1,code_switching,-0.0262,0.0728,20,0
9,attn_out,es,tier_1,code_switching,-0.001,0.0087,20,0
9,mlp_out,es,tier_1,code_switching,-0.001,0.0177,20,0
10,residual,es,tier_1,code_switching,-0.05,0.0523,20,0
10,attn_out,es,tier_1,code_switching,0.005,0.0061,20,0
10,mlp_out,es,tier_1,code_switching,0.0049,0.0095,20,0
11,residual,es,tier_1,code_switching,-0.0495,0.0458,20,0
11,attn_out,es,tier_1,code_switching,0.0048,0.009,20,0
11,mlp_out,es,tier_1,code_switching,0.0076,0.0164,20,0
12,residual,es,tier_1,code_switching,-0.0529,0.0373,20,0
12,attn_out,es,tier_1,code_switching,0.0033,0.0028,20,0
12,mlp_out,es,tier_1,code_switching,-0.0031,0.0071,20,0
13,residual,es,tier_1,code_switching,-0.0498,0.0349,20,0
13,attn_out,es,tier_1,code_switching,0.0007,0.002,20,0
13,mlp_out,es,tier_1,code_switching,-0.0033,0.0046,20,0
14,residual,es,tier_1,code_switching,-0.0408,0.0275,20,0
14,attn_out,es,tier_1,code_switching,0.0001,0.001,20,0
14,mlp_out,es,tier_1,code_switching,-0.0076,0.0076,20,0
15,residual,es,tier_1,code_switching,-0.0275,0.0202,20,0
15,attn_out,es,tier_1,code_switching,-0.0007,0.001,20,0
15,mlp_out,es,tier_1,code_switching,-0.0026,0.0032,20,0
16,residual,es,tier_1,code_switching,-0.0352,0.0207,20,0
16,attn_out,es,tier_1,code_switching,-0.0001,0.0023,20,0
16,mlp_out,es,tier_1,code_switching,0.002,0.0065,20,0
17,residual,es,tier_1,code_switching,-0.0233,0.0171,20,0
17,attn_out,es,tier_1,code_switching,-0.0013,0.0015,20,0
17,mlp_out,es,tier_1,code_switching,-0.0036,0.0068,20,0
18,residual,es,tier_1,code_switching,-0.0199,0.0166,20,0
18,attn_out,es,tier_1,code_switching,-0.001,0.0013,20,0
18,mlp_out,es,tier_1,code_switching,-0.0016,0.0016,20,0
19,residual,es,tier_1,code_switching,-0.0194,0.0171,20,0
19,attn_out,es,tier_1,code_switching,-0.0004,0.001,20,0
19,mlp_out,es,tier_1,code_switching,-0.0029,0.0023,20,0
20,residual,es,tier_1,code_switching,-0.018,0.018,20,0
20,attn_out,es,tier_1,code_switching,-0.0005,0.0011,20,0
20,mlp_out,es,tier_1,code_switching,-0.0023,0.0022,20,0
21,residual,es,tier_1,code_switching,-0.0174,0.0174,20,0
21,attn_out,es,tier_1,code_switching,-0.0005,0.0012,20,0
21,mlp_out,es,tier_1,code_switching,-0.0008,0.0011,20,0
22,residual,es,tier_1,code_switching,-0.0151,0.0147,20,0
22,attn_out,es,tier_1,code_switching,-0.0004,0.001,20,0
22,mlp_out,es,tier_1,code_switching,-0.001,0.0013,20,0
23,residual,es,tier_1,code_switching,-0.0144,0.0143,20,0
23,attn_out,es,tier_1,code_switching,-0.0004,0.0006,20,0
23,mlp_out,es,tier_1,code_switching,-0.0008,0.0013,20,0
24,residual,es,tier_1,code_switching,-0.008,0.0061,20,0
24,attn_out,es,tier_1,code_switching,-0.0003,0.0005,20,0
24,mlp_out,es,tier_1,code_switching,-0.0012,0.002,20,0
25,residual,es,tier_1,code_switching,-0.0075,0.0056,20,0
25,attn_out,es,tier_1,code_switching,0.0,0.0002,20,0
25,mlp_out,es,tier_1,code_switching,-0.0004,0.001,20,0
26,residual,es,tier_1,code_switching,-0.0057,0.0057,20,0
26,attn_out,es,tier_1,code_switching,-0.0001,0.0002,20,0
26,mlp_out,es,tier_1,code_switching,-0.0002,0.0011,20,0
27,residual,es,tier_1,code_switching,-0.0044,0.0043,20,0
27,attn_out,es,tier_1,code_switching,-0.0002,0.0006,20,0
27,mlp_out,es,tier_1,code_switching,-0.0007,0.0018,20,0
28,residual,es,tier_1,code_switching,-0.004,0.0033,20,0
28,attn_out,es,tier_1,code_switching,-0.0003,0.0005,20,0
28,mlp_out,es,tier_1,code_switching,-0.0002,0.0005,20,0
29,residual,es,tier_1,code_switching,-0.0028,0.0025,20,0
29,attn_out,es,tier_1,code_switching,-0.0006,0.0003,20,0
29,mlp_out,es,tier_1,code_switching,0.0003,0.0012,20,0
30,residual,es,tier_1,code_switching,-0.0001,0.0007,20,0
30,attn_out,es,tier_1,code_switching,-0.0003,0.0001,20,0
30,mlp_out,es,tier_1,code_switching,-0.0005,0.0004,20,0
31,residual,es,tier_1,code_switching,0.0,0.0,20,0
31,attn_out,es,tier_1,code_switching,0.0,0.0,20,0
31,mlp_out,es,tier_1,code_switching,0.0,0.0,20,0
0,residual,ar,tier_2,code_switching,0.0191,0.058,20,0
0,attn_out,ar,tier_2,code_switching,0.0204,0.0746,20,0
0,mlp_out,ar,tier_2,code_switching,0.0307,0.0265,20,0
1,residual,ar,tier_2,code_switching,0.0431,0.0624,20,0
1,attn_out,ar,tier_2,code_switching,0.0318,0.0344,20,0
1,mlp_out,ar,tier_2,code_switching,0.0169,0.0307,20,0
2,residual,ar,tier_2,code_switching,0.0654,0.0589,20,0
2,attn_out,ar,tier_2,code_switching,0.0105,0.0127,20,0
2,mlp_out,ar,tier_2,code_switching,0.0459,0.0387,20,0
3,residual,ar,tier_2,code_switching,0.066,0.0572,20,0
3,attn_out,ar,tier_2,code_switching,0.0062,0.0324,20,0
3,mlp_out,ar,tier_2,code_switching,0.0255,0.0208,20,0
4,residual,ar,tier_2,code_switching,0.0428,0.0615,20,0
4,attn_out,ar,tier_2,code_switching,-0.001,0.0172,20,0
4,mlp_out,ar,tier_2,code_switching,-0.0005,0.0257,20,0
5,residual,ar,tier_2,code_switching,0.04,0.059,20,0
5,attn_out,ar,tier_2,code_switching,-0.0089,0.0119,20,0
5,mlp_out,ar,tier_2,code_switching,0.0042,0.0284,20,0
6,residual,ar,tier_2,code_switching,0.0422,0.058,20,0
6,attn_out,ar,tier_2,code_switching,0.0031,0.016,20,0
6,mlp_out,ar,tier_2,code_switching,0.001,0.0239,20,0
7,residual,ar,tier_2,code_switching,0.0332,0.0512,20,0
7,attn_out,ar,tier_2,code_switching,0.0088,0.0101,20,0
7,mlp_out,ar,tier_2,code_switching,0.0037,0.0193,20,0
8,residual,ar,tier_2,code_switching,0.0171,0.0548,20,0
8,attn_out,ar,tier_2,code_switching,0.0035,0.0145,20,0
8,mlp_out,ar,tier_2,code_switching,-0.0036,0.0193,20,0
9,residual,ar,tier_2,code_switching,0.0188,0.0503,20,0
9,attn_out,ar,tier_2,code_switching,0.0027,0.0033,20,0
9,mlp_out,ar,tier_2,code_switching,0.0012,0.0194,20,0
10,residual,ar,tier_2,code_switching,0.0064,0.0307,20,0
10,attn_out,ar,tier_2,code_switching,0.0034,0.0066,20,0
10,mlp_out,ar,tier_2,code_switching,0.0011,0.0055,20,0
11,residual,ar,tier_2,code_switching,0.0058,0.0267,20,0
11,attn_out,ar,tier_2,code_switching,0.0043,0.0057,20,0
11,mlp_out,ar,tier_2,code_switching,0.0018,0.008,20,0
12,residual,ar,tier_2,code_switching,0.0077,0.0203,20,0
12,attn_out,ar,tier_2,code_switching,0.0007,0.002,20,0
12,mlp_out,ar,tier_2,code_switching,-0.0021,0.0026,20,0
13,residual,ar,tier_2,code_switching,0.0017,0.0147,20,0
13,attn_out,ar,tier_2,code_switching,-0.0005,0.0005,20,0
13,mlp_out,ar,tier_2,code_switching,0.0,0.0032,20,0
14,residual,ar,tier_2,code_switching,0.0041,0.0127,20,0
14,attn_out,ar,tier_2,code_switching,0.0002,0.0012,20,0
14,mlp_out,ar,tier_2,code_switching,-0.0045,0.004,20,0
15,residual,ar,tier_2,code_switching,0.0046,0.0116,20,0
15,attn_out,ar,tier_2,code_switching,0.0005,0.0009,20,0
15,mlp_out,ar,tier_2,code_switching,-0.001,0.0019,20,0
16,residual,ar,tier_2,code_switching,0.0085,0.0156,20,0
16,attn_out,ar,tier_2,code_switching,0.004,0.0049,20,0
16,mlp_out,ar,tier_2,code_switching,0.0026,0.0031,20,0
17,residual,ar,tier_2,code_switching,0.0006,0.0093,20,0
17,attn_out,ar,tier_2,code_switching,-0.0008,0.0007,20,0
17,mlp_out,ar,tier_2,code_switching,0.0013,0.0007,20,0
18,residual,ar,tier_2,code_switching,0.0001,0.008,20,0
18,attn_out,ar,tier_2,code_switching,-0.0002,0.001,20,0
18,mlp_out,ar,tier_2,code_switching,0.0008,0.0014,20,0
19,residual,ar,tier_2,code_switching,0.0004,0.0087,20,0
19,attn_out,ar,tier_2,code_switching,0.0006,0.0005,20,0
19,mlp_out,ar,tier_2,code_switching,-0.0016,0.0011,20,0
20,residual,ar,tier_2,code_switching,0.0005,0.0086,20,0
20,attn_out,ar,tier_2,code_switching,-0.0002,0.0001,20,0
20,mlp_out,ar,tier_2,code_switching,0.0015,0.0017,20,0
21,residual,ar,tier_2,code_switching,0.0012,0.0079,20,0
21,attn_out,ar,tier_2,code_switching,0.0005,0.0004,20,0
21,mlp_out,ar,tier_2,code_switching,-0.0001,0.0016,20,0
22,residual,ar,tier_2,code_switching,0.0012,0.009,20,0
22,attn_out,ar,tier_2,code_switching,0.0003,0.0005,20,0
22,mlp_out,ar,tier_2,code_switching,0.0004,0.0008,20,0
23,residual,ar,tier_2,code_switching,0.0026,0.0083,20,0
23,attn_out,ar,tier_2,code_switching,0.0,0.0006,20,0
23,mlp_out,ar,tier_2,code_switching,0.0012,0.0018,20,0
24,residual,ar,tier_2,code_switching,0.0035,0.0086,20,0
24,attn_out,ar,tier_2,code_switching,0.0,0.0008,20,0
24,mlp_out,ar,tier_2,code_switching,0.0024,0.0025,20,0
25,residual,ar,tier_2,code_switching,0.0034,0.0079,20,0
25,attn_out,ar,tier_2,code_switching,-0.0001,0.0005,20,0
25,mlp_out,ar,tier_2,code_switching,-0.0002,0.001,20,0
26,residual,ar,tier_2,code_switching,0.0008,0.0038,20,0
26,attn_out,ar,tier_2,code_switching,0.001,0.0007,20,0
26,mlp_out,ar,tier_2,code_switching,0.0006,0.001,20,0
27,residual,ar,tier_2,code_switching,0.0021,0.0042,20,0
27,attn_out,ar,tier_2,code_switching,0.0001,0.0005,20,0
27,mlp_out,ar,tier_2,code_switching,0.0031,0.0025,20,0
28,residual,ar,tier_2,code_switching,0.0018,0.0028,20,0
28,attn_out,ar,tier_2,code_switching,-0.0001,0.0005,20,0
28,mlp_out,ar,tier_2,code_switching,0.0019,0.0018,20,0
29,residual,ar,tier_2,code_switching,0.0022,0.0031,20,0
29,attn_out,ar,tier_2,code_switching,0.0004,0.0003,20,0
29,mlp_out,ar,tier_2,code_switching,0.0,0.0007,20,0
30,residual,ar,tier_2,code_switching,0.0002,0.0007,20,0
30,attn_out,ar,tier_2,code_switching,0.0003,0.0001,20,0
30,mlp_out,ar,tier_2,code_switching,0.0002,0.0003,20,0
31,residual,ar,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ar,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ar,tier_2,code_switching,0.0,0.0,20,0
0,residual,ru,tier_2,code_switching,0.0376,0.0453,20,0
0,attn_out,ru,tier_2,code_switching,0.016,0.0463,20,0
0,mlp_out,ru,tier_2,code_switching,0.03,0.028,20,0
1,residual,ru,tier_2,code_switching,0.0442,0.0952,20,0
1,attn_out,ru,tier_2,code_switching,0.0121,0.0327,20,0
1,mlp_out,ru,tier_2,code_switching,0.0388,0.0725,20,0
2,residual,ru,tier_2,code_switching,0.0523,0.0987,20,0
2,attn_out,ru,tier_2,code_switching,-0.0005,0.0089,20,0
2,mlp_out,ru,tier_2,code_switching,0.0436,0.0733,20,0
3,residual,ru,tier_2,code_switching,0.064,0.0999,20,0
3,attn_out,ru,tier_2,code_switching,0.0206,0.03,20,0
3,mlp_out,ru,tier_2,code_switching,0.0379,0.0616,20,0
4,residual,ru,tier_2,code_switching,0.0626,0.1022,20,0
4,attn_out,ru,tier_2,code_switching,-0.0129,0.0042,20,0
4,mlp_out,ru,tier_2,code_switching,0.0009,0.0308,20,0
5,residual,ru,tier_2,code_switching,0.0531,0.1,20,0
5,attn_out,ru,tier_2,code_switching,-0.0039,0.01,20,0
5,mlp_out,ru,tier_2,code_switching,0.0043,0.0184,20,0
6,residual,ru,tier_2,code_switching,0.0265,0.086,20,0
6,attn_out,ru,tier_2,code_switching,-0.0025,0.0085,20,0
6,mlp_out,ru,tier_2,code_switching,-0.0096,0.0206,20,0
7,residual,ru,tier_2,code_switching,0.0106,0.0799,20,0
7,attn_out,ru,tier_2,code_switching,-0.0009,0.0125,20,0
7,mlp_out,ru,tier_2,code_switching,-0.0015,0.0247,20,0
8,residual,ru,tier_2,code_switching,-0.0053,0.064,20,0
8,attn_out,ru,tier_2,code_switching,0.0023,0.0061,20,0
8,mlp_out,ru,tier_2,code_switching,-0.0025,0.0086,20,0
9,residual,ru,tier_2,code_switching,-0.007,0.0526,20,0
9,attn_out,ru,tier_2,code_switching,-0.0031,0.0048,20,0
9,mlp_out,ru,tier_2,code_switching,-0.0025,0.0125,20,0
10,residual,ru,tier_2,code_switching,-0.0178,0.0432,20,0
10,attn_out,ru,tier_2,code_switching,0.0014,0.0038,20,0
10,mlp_out,ru,tier_2,code_switching,-0.0058,0.003,20,0
11,residual,ru,tier_2,code_switching,-0.0135,0.0421,20,0
11,attn_out,ru,tier_2,code_switching,0.0033,0.0041,20,0
11,mlp_out,ru,tier_2,code_switching,-0.0092,0.0115,20,0
12,residual,ru,tier_2,code_switching,-0.0016,0.027,20,0
12,attn_out,ru,tier_2,code_switching,0.0014,0.0021,20,0
12,mlp_out,ru,tier_2,code_switching,-0.0015,0.0058,20,0
13,residual,ru,tier_2,code_switching,0.0017,0.0151,20,0
13,attn_out,ru,tier_2,code_switching,0.0002,0.001,20,0
13,mlp_out,ru,tier_2,code_switching,0.0008,0.0021,20,0
14,residual,ru,tier_2,code_switching,-0.0004,0.0086,20,0
14,attn_out,ru,tier_2,code_switching,-0.0003,0.0014,20,0
14,mlp_out,ru,tier_2,code_switching,-0.0024,0.0028,20,0
15,residual,ru,tier_2,code_switching,-0.0015,0.0078,20,0
15,attn_out,ru,tier_2,code_switching,0.0003,0.002,20,0
15,mlp_out,ru,tier_2,code_switching,-0.0016,0.0034,20,0
16,residual,ru,tier_2,code_switching,0.0012,0.0081,20,0
16,attn_out,ru,tier_2,code_switching,0.0024,0.0024,20,0
16,mlp_out,ru,tier_2,code_switching,0.0017,0.0039,20,0
17,residual,ru,tier_2,code_switching,-0.0022,0.0076,20,0
17,attn_out,ru,tier_2,code_switching,-0.0006,0.001,20,0
17,mlp_out,ru,tier_2,code_switching,-0.0005,0.0005,20,0
18,residual,ru,tier_2,code_switching,-0.0043,0.0063,20,0
18,attn_out,ru,tier_2,code_switching,0.0003,0.0005,20,0
18,mlp_out,ru,tier_2,code_switching,0.0004,0.0008,20,0
19,residual,ru,tier_2,code_switching,-0.0045,0.0067,20,0
19,attn_out,ru,tier_2,code_switching,-0.0002,0.0003,20,0
19,mlp_out,ru,tier_2,code_switching,0.0003,0.001,20,0
20,residual,ru,tier_2,code_switching,-0.0042,0.0068,20,0
20,attn_out,ru,tier_2,code_switching,0.0001,0.0004,20,0
20,mlp_out,ru,tier_2,code_switching,0.0033,0.0047,20,0
21,residual,ru,tier_2,code_switching,-0.0037,0.0072,20,0
21,attn_out,ru,tier_2,code_switching,0.0001,0.0004,20,0
21,mlp_out,ru,tier_2,code_switching,-0.0003,0.0017,20,0
22,residual,ru,tier_2,code_switching,-0.0036,0.0073,20,0
22,attn_out,ru,tier_2,code_switching,-0.0,0.0004,20,0
22,mlp_out,ru,tier_2,code_switching,0.0001,0.0005,20,0
23,residual,ru,tier_2,code_switching,-0.0034,0.0062,20,0
23,attn_out,ru,tier_2,code_switching,0.0,0.0003,20,0
23,mlp_out,ru,tier_2,code_switching,-0.0004,0.0013,20,0
24,residual,ru,tier_2,code_switching,-0.004,0.0032,20,0
24,attn_out,ru,tier_2,code_switching,-0.0003,0.0004,20,0
24,mlp_out,ru,tier_2,code_switching,0.0011,0.0022,20,0
25,residual,ru,tier_2,code_switching,-0.0032,0.0032,20,0
25,attn_out,ru,tier_2,code_switching,-0.0006,0.0003,20,0
25,mlp_out,ru,tier_2,code_switching,-0.0003,0.0018,20,0
26,residual,ru,tier_2,code_switching,-0.004,0.003,20,0
26,attn_out,ru,tier_2,code_switching,0.0002,0.0007,20,0
26,mlp_out,ru,tier_2,code_switching,0.0008,0.0021,20,0
27,residual,ru,tier_2,code_switching,-0.0019,0.004,20,0
27,attn_out,ru,tier_2,code_switching,0.0,0.0003,20,0
27,mlp_out,ru,tier_2,code_switching,0.0003,0.0014,20,0
28,residual,ru,tier_2,code_switching,-0.0033,0.0038,20,0
28,attn_out,ru,tier_2,code_switching,-0.0,0.0004,20,0
28,mlp_out,ru,tier_2,code_switching,-0.0004,0.0017,20,0
29,residual,ru,tier_2,code_switching,-0.0026,0.002,20,0
29,attn_out,ru,tier_2,code_switching,0.0003,0.0011,20,0
29,mlp_out,ru,tier_2,code_switching,0.0012,0.0036,20,0
30,residual,ru,tier_2,code_switching,0.0003,0.0013,20,0
30,attn_out,ru,tier_2,code_switching,-0.0003,0.0005,20,0
30,mlp_out,ru,tier_2,code_switching,-0.0003,0.0004,20,0
31,residual,ru,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ru,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ru,tier_2,code_switching,0.0,0.0,20,0
0,residual,ko,tier_2,code_switching,0.0959,0.0398,20,0
0,attn_out,ko,tier_2,code_switching,-0.038,0.06,20,0
0,mlp_out,ko,tier_2,code_switching,0.0744,0.026,20,0
1,residual,ko,tier_2,code_switching,0.0849,0.0428,20,0
1,attn_out,ko,tier_2,code_switching,-0.0125,0.0746,20,0
1,mlp_out,ko,tier_2,code_switching,-0.0166,0.0451,20,0
2,residual,ko,tier_2,code_switching,0.085,0.0479,20,0
2,attn_out,ko,tier_2,code_switching,0.001,0.0391,20,0
2,mlp_out,ko,tier_2,code_switching,0.0584,0.0147,20,0
3,residual,ko,tier_2,code_switching,0.0771,0.0532,20,0
3,attn_out,ko,tier_2,code_switching,-0.0168,0.0292,20,0
3,mlp_out,ko,tier_2,code_switching,0.0316,0.012,20,0
4,residual,ko,tier_2,code_switching,0.0543,0.0568,20,0
4,attn_out,ko,tier_2,code_switching,-0.0209,0.0237,20,0
4,mlp_out,ko,tier_2,code_switching,0.0278,0.016,20,0
5,residual,ko,tier_2,code_switching,0.04,0.0694,20,0
5,attn_out,ko,tier_2,code_switching,-0.0055,0.0325,20,0
5,mlp_out,ko,tier_2,code_switching,0.0028,0.0287,20,0
6,residual,ko,tier_2,code_switching,-0.0081,0.0961,20,0
6,attn_out,ko,tier_2,code_switching,-0.0144,0.03,20,0
6,mlp_out,ko,tier_2,code_switching,0.0119,0.028,20,0
7,residual,ko,tier_2,code_switching,-0.003,0.0784,20,0
7,attn_out,ko,tier_2,code_switching,-0.0172,0.0185,20,0
7,mlp_out,ko,tier_2,code_switching,0.0087,0.0253,20,0
8,residual,ko,tier_2,code_switching,-0.0396,0.0744,20,0
8,attn_out,ko,tier_2,code_switching,-0.0037,0.0069,20,0
8,mlp_out,ko,tier_2,code_switching,-0.0052,0.0202,20,0
9,residual,ko,tier_2,code_switching,-0.0354,0.0594,20,0
9,attn_out,ko,tier_2,code_switching,-0.0133,0.0235,20,0
9,mlp_out,ko,tier_2,code_switching,0.0033,0.0101,20,0
10,residual,ko,tier_2,code_switching,-0.0479,0.0566,20,0
10,attn_out,ko,tier_2,code_switching,0.0023,0.0098,20,0
10,mlp_out,ko,tier_2,code_switching,0.0072,0.0075,20,0
11,residual,ko,tier_2,code_switching,-0.0484,0.0529,20,0
11,attn_out,ko,tier_2,code_switching,-0.0021,0.0041,20,0
11,mlp_out,ko,tier_2,code_switching,0.0151,0.0055,20,0
12,residual,ko,tier_2,code_switching,-0.0437,0.0515,20,0
12,attn_out,ko,tier_2,code_switching,-0.0031,0.0079,20,0
12,mlp_out,ko,tier_2,code_switching,-0.0031,0.0075,20,0
13,residual,ko,tier_2,code_switching,-0.0449,0.0345,20,0
13,attn_out,ko,tier_2,code_switching,0.0007,0.0034,20,0
13,mlp_out,ko,tier_2,code_switching,0.001,0.0063,20,0
14,residual,ko,tier_2,code_switching,-0.0382,0.0312,20,0
14,attn_out,ko,tier_2,code_switching,0.0004,0.0037,20,0
14,mlp_out,ko,tier_2,code_switching,-0.0083,0.0091,20,0
15,residual,ko,tier_2,code_switching,-0.035,0.0285,20,0
15,attn_out,ko,tier_2,code_switching,0.0001,0.001,20,0
15,mlp_out,ko,tier_2,code_switching,-0.0067,0.008,20,0
16,residual,ko,tier_2,code_switching,-0.0218,0.0198,20,0
16,attn_out,ko,tier_2,code_switching,0.0014,0.0024,20,0
16,mlp_out,ko,tier_2,code_switching,-0.0026,0.0055,20,0
17,residual,ko,tier_2,code_switching,-0.0189,0.0192,20,0
17,attn_out,ko,tier_2,code_switching,-0.0004,0.0017,20,0
17,mlp_out,ko,tier_2,code_switching,-0.0006,0.002,20,0
18,residual,ko,tier_2,code_switching,-0.0222,0.0242,20,0
18,attn_out,ko,tier_2,code_switching,-0.0003,0.0005,20,0
18,mlp_out,ko,tier_2,code_switching,0.0001,0.0018,20,0
19,residual,ko,tier_2,code_switching,-0.0226,0.0254,20,0
19,attn_out,ko,tier_2,code_switching,-0.0,0.0006,20,0
19,mlp_out,ko,tier_2,code_switching,-0.0024,0.0045,20,0
20,residual,ko,tier_2,code_switching,-0.02,0.0243,20,0
20,attn_out,ko,tier_2,code_switching,0.0002,0.0012,20,0
20,mlp_out,ko,tier_2,code_switching,-0.0011,0.0031,20,0
21,residual,ko,tier_2,code_switching,-0.0189,0.0231,20,0
21,attn_out,ko,tier_2,code_switching,-0.0004,0.0023,20,0
21,mlp_out,ko,tier_2,code_switching,0.0008,0.0017,20,0
22,residual,ko,tier_2,code_switching,-0.0189,0.0207,20,0
22,attn_out,ko,tier_2,code_switching,0.0004,0.0006,20,0
22,mlp_out,ko,tier_2,code_switching,0.002,0.0017,20,0
23,residual,ko,tier_2,code_switching,-0.0178,0.0193,20,0
23,attn_out,ko,tier_2,code_switching,-0.0006,0.0005,20,0
23,mlp_out,ko,tier_2,code_switching,-0.0022,0.0014,20,0
24,residual,ko,tier_2,code_switching,-0.01,0.0127,20,0
24,attn_out,ko,tier_2,code_switching,-0.0,0.0006,20,0
24,mlp_out,ko,tier_2,code_switching,-0.0014,0.0021,20,0
25,residual,ko,tier_2,code_switching,-0.0079,0.0103,20,0
25,attn_out,ko,tier_2,code_switching,-0.0001,0.0009,20,0
25,mlp_out,ko,tier_2,code_switching,-0.0012,0.0014,20,0
26,residual,ko,tier_2,code_switching,-0.0077,0.009,20,0
26,attn_out,ko,tier_2,code_switching,0.0008,0.0009,20,0
26,mlp_out,ko,tier_2,code_switching,-0.0003,0.0021,20,0
27,residual,ko,tier_2,code_switching,-0.0033,0.0055,20,0
27,attn_out,ko,tier_2,code_switching,-0.0008,0.0005,20,0
27,mlp_out,ko,tier_2,code_switching,-0.0003,0.0011,20,0
28,residual,ko,tier_2,code_switching,-0.0033,0.0051,20,0
28,attn_out,ko,tier_2,code_switching,-0.0003,0.0007,20,0
28,mlp_out,ko,tier_2,code_switching,0.0006,0.002,20,0
29,residual,ko,tier_2,code_switching,-0.0032,0.0024,20,0
29,attn_out,ko,tier_2,code_switching,-0.0002,0.0011,20,0
29,mlp_out,ko,tier_2,code_switching,0.0037,0.0042,20,0
30,residual,ko,tier_2,code_switching,0.0008,0.0025,20,0
30,attn_out,ko,tier_2,code_switching,0.0006,0.0003,20,0
30,mlp_out,ko,tier_2,code_switching,-0.0006,0.0011,20,0
31,residual,ko,tier_2,code_switching,0.0,0.0,20,0
31,attn_out,ko,tier_2,code_switching,0.0,0.0,20,0
31,mlp_out,ko,tier_2,code_switching,0.0,0.0,20,0
0,residual,ja,tier_2,code_switching,-0.0431,0.0775,20,0
0,attn_out,ja,tier_2,code_switching,-0.017,0.0648,20,0
0,mlp_out,ja,tier_2,code_switching,-0.0167,0.0396,20,0
1,residual,ja,tier_2,code_switching,-0.0546,0.1059,20,0
1,attn_out,ja,tier_2,code_switching,-0.0257,0.0436,20,0
1,mlp_out,ja,tier_2,code_switching,-0.0185,0.0642,20,0
2,residual,ja,tier_2,code_switching,-0.0485,0.1186,20,0
2,attn_out,ja,tier_2,code_switching,-0.0112,0.0414,20,0
2,mlp_out,ja,tier_2,code_switching,-0.0071,0.0977,20,0
3,residual,ja,tier_2,code_switching,-0.0769,0.1266,20,0
3,attn_out,ja,tier_2,code_switching,-0.012,0.0242,20,0
3,mlp_out,ja,tier_2,code_switching,-0.0346,0.0901,20,0
4,residual,ja,tier_2,code_switching,-0.0603,0.1143,20,0
4,attn_out,ja,tier_2,code_switching,-0.0175,0.0355,20,0
4,mlp_out,ja,tier_2,code_switching,-0.0167,0.0732,20,0
5,residual,ja,tier_2,code_switching,-0.0722,0.1196,20,0
5,attn_out,ja,tier_2,code_switching,-0.0006,0.0162,20,0
5,mlp_out,ja,tier_2,code_switching,0.0237,0.0137,20,0
6,residual,ja,tier_2,code_switching,-0.0975,0.1152,20,0
6,attn_out,ja,tier_2,code_switching,-0.0022,0.0133,20,0
