layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
11,mlp_out,ru,tier_2,code_switching,0.0572,0.096,20,0
12,residual,ru,tier_2,code_switching,0.2097,0.4754,20,0
12,attn_out,ru,tier_2,code_switching,0.0169,0.1071,20,0
12,mlp_out,ru,tier_2,code_switching,0.0094,0.1557,20,0
13,residual,ru,tier_2,code_switching,0.054,0.373,20,0
13,attn_out,ru,tier_2,code_switching,0.006,0.0258,20,0
13,mlp_out,ru,tier_2,code_switching,0.0183,0.0942,20,0
14,residual,ru,tier_2,code_switching,-0.044,0.4009,20,0
14,attn_out,ru,tier_2,code_switching,-0.0282,0.0307,20,0
14,mlp_out,ru,tier_2,code_switching,-0.0172,0.1271,20,0
15,residual,ru,tier_2,code_switching,-0.1808,0.3995,20,0
15,attn_out,ru,tier_2,code_switching,-0.0577,0.1429,20,0
15,mlp_out,ru,tier_2,code_switching,-0.0656,0.0797,20,0
16,residual,ru,tier_2,code_switching,-0.2689,0.4312,20,0
16,attn_out,ru,tier_2,code_switching,-0.0686,0.1109,20,0
16,mlp_out,ru,tier_2,code_switching,-0.0038,0.0133,20,0
17,residual,ru,tier_2,code_switching,-0.2609,0.4079,20,0
17,attn_out,ru,tier_2,code_switching,-0.0452,0.0474,20,0
17,mlp_out,ru,tier_2,code_switching,0.008,0.0757,20,0
18,residual,ru,tier_2,code_switching,-0.1156,0.2846,20,0
18,attn_out,ru,tier_2,code_switching,-0.0082,0.0298,20,0
18,mlp_out,ru,tier_2,code_switching,-0.0566,0.0919,20,0
19,residual,ru,tier_2,code_switching,-0.0591,0.2472,20,0
19,attn_out,ru,tier_2,code_switching,0.0141,0.0427,20,0
19,mlp_out,ru,tier_2,code_switching,-0.0273,0.0403,20,0
20,residual,ru,tier_2,code_switching,-0.0347,0.2694,20,0
20,attn_out,ru,tier_2,code_switching,0.0052,0.0136,20,0
20,mlp_out,ru,tier_2,code_switching,-0.0384,0.0543,20,0
21,residual,ru,tier_2,code_switching,0.0693,0.1096,20,0
21,attn_out,ru,tier_2,code_switching,0.0236,0.0558,20,0
21,mlp_out,ru,tier_2,code_switching,0.0467,0.0304,20,0
22,residual,ru,tier_2,code_switching,-0.0328,0.1057,20,0
22,attn_out,ru,tier_2,code_switching,0.0074,0.006,20,0
22,mlp_out,ru,tier_2,code_switching,0.0398,0.0297,20,0
23,residual,ru,tier_2,code_switching,-0.0512,0.0995,20,0
23,attn_out,ru,tier_2,code_switching,0.0053,0.0135,20,0
23,mlp_out,ru,tier_2,code_switching,0.0095,0.0117,20,0
24,residual,ru,tier_2,code_switching,-0.0334,0.074,20,0
24,attn_out,ru,tier_2,code_switching,0.0064,0.0106,20,0
24,mlp_out,ru,tier_2,code_switching,0.0019,0.002,20,0
25,residual,ru,tier_2,code_switching,-0.036,0.0611,20,0
25,attn_out,ru,tier_2,code_switching,0.0106,0.0067,20,0
25,mlp_out,ru,tier_2,code_switching,0.0054,0.0094,20,0
26,residual,ru,tier_2,code_switching,-0.0114,0.0186,20,0
26,attn_out,ru,tier_2,code_switching,0.0011,0.0016,20,0
26,mlp_out,ru,tier_2,code_switching,0.0066,0.0063,20,0
27,residual,ru,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ru,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ru,tier_2,code_switching,0.0,0.0,20,0
0,residual,ko,tier_2,code_switching,0.5507,0.5287,20,0
0,attn_out,ko,tier_2,code_switching,0.5753,0.5267,20,0
0,mlp_out,ko,tier_2,code_switching,0.46,0.5161,20,0
1,residual,ko,tier_2,code_switching,0.5708,0.6009,20,0
1,attn_out,ko,tier_2,code_switching,0.0952,0.1605,20,0
1,mlp_out,ko,tier_2,code_switching,-0.0408,0.2048,20,0
2,residual,ko,tier_2,code_switching,0.4867,0.5276,20,0
2,attn_out,ko,tier_2,code_switching,-0.0123,0.1702,20,0
2,mlp_out,ko,tier_2,code_switching,-0.15,0.3375,20,0
3,residual,ko,tier_2,code_switching,0.3618,0.6228,20,0
3,attn_out,ko,tier_2,code_switching,0.0287,0.1283,20,0
3,mlp_out,ko,tier_2,code_switching,0.0282,0.0745,20,0
4,residual,ko,tier_2,code_switching,0.3953,0.5836,20,0
4,attn_out,ko,tier_2,code_switching,-0.1004,0.2686,20,0
4,mlp_out,ko,tier_2,code_switching,-0.0125,0.3558,20,0
5,residual,ko,tier_2,code_switching,0.3675,0.6324,20,0
5,attn_out,ko,tier_2,code_switching,-0.0586,0.0923,20,0
5,mlp_out,ko,tier_2,code_switching,-0.1184,0.3671,20,0
6,residual,ko,tier_2,code_switching,0.74,0.6714,20,0
6,attn_out,ko,tier_2,code_switching,0.1307,0.2335,20,0
6,mlp_out,ko,tier_2,code_switching,0.47,0.2847,20,0
7,residual,ko,tier_2,code_switching,0.7418,0.7082,20,0
7,attn_out,ko,tier_2,code_switching,0.0163,0.1756,20,0
7,mlp_out,ko,tier_2,code_switching,0.1363,0.106,20,0
8,residual,ko,tier_2,code_switching,0.7695,0.6965,20,0
8,attn_out,ko,tier_2,code_switching,-0.0108,0.0342,20,0
8,mlp_out,ko,tier_2,code_switching,0.0473,0.2332,20,0
9,residual,ko,tier_2,code_switching,0.7187,0.7259,20,0
9,attn_out,ko,tier_2,code_switching,-0.0717,0.1293,20,0
9,mlp_out,ko,tier_2,code_switching,0.0332,0.2389,20,0
10,residual,ko,tier_2,code_switching,0.8455,0.825,20,0
10,attn_out,ko,tier_2,code_switching,0.0183,0.1037,20,0
10,mlp_out,ko,tier_2,code_switching,-0.15,0.1329,20,0
11,residual,ko,tier_2,code_switching,0.7998,0.7042,20,0
11,attn_out,ko,tier_2,code_switching,0.0409,0.0804,20,0
11,mlp_out,ko,tier_2,code_switching,0.0514,0.1007,20,0
12,residual,ko,tier_2,code_switching,0.6977,0.7501,20,0
12,attn_out,ko,tier_2,code_switching,-0.0377,0.0336,20,0
12,mlp_out,ko,tier_2,code_switching,-0.0203,0.1037,20,0
13,residual,ko,tier_2,code_switching,0.5279,0.5058,20,0
13,attn_out,ko,tier_2,code_switching,0.0232,0.028,20,0
13,mlp_out,ko,tier_2,code_switching,0.0538,0.077,20,0
14,residual,ko,tier_2,code_switching,0.478,0.5064,20,0
14,attn_out,ko,tier_2,code_switching,0.0144,0.0341,20,0
14,mlp_out,ko,tier_2,code_switching,0.0761,0.0846,20,0
15,residual,ko,tier_2,code_switching,0.3353,0.4384,20,0
15,attn_out,ko,tier_2,code_switching,-0.0154,0.031,20,0
15,mlp_out,ko,tier_2,code_switching,-0.0096,0.0917,20,0
16,residual,ko,tier_2,code_switching,0.3066,0.4001,20,0
16,attn_out,ko,tier_2,code_switching,0.0248,0.0282,20,0
16,mlp_out,ko,tier_2,code_switching,-0.0566,0.0437,20,0
17,residual,ko,tier_2,code_switching,0.3252,0.3555,20,0
17,attn_out,ko,tier_2,code_switching,-0.0059,0.0266,20,0
17,mlp_out,ko,tier_2,code_switching,-0.0149,0.0327,20,0
18,residual,ko,tier_2,code_switching,0.1914,0.1613,20,0
18,attn_out,ko,tier_2,code_switching,0.0661,0.0752,20,0
18,mlp_out,ko,tier_2,code_switching,0.0161,0.0538,20,0
19,residual,ko,tier_2,code_switching,0.0779,0.1055,20,0
19,attn_out,ko,tier_2,code_switching,0.0078,0.0277,20,0
19,mlp_out,ko,tier_2,code_switching,0.0312,0.0295,20,0
20,residual,ko,tier_2,code_switching,0.0612,0.1191,20,0
20,attn_out,ko,tier_2,code_switching,0.0102,0.0092,20,0
20,mlp_out,ko,tier_2,code_switching,0.0003,0.0556,20,0
21,residual,ko,tier_2,code_switching,0.0879,0.0691,20,0
21,attn_out,ko,tier_2,code_switching,0.011,0.0181,20,0
21,mlp_out,ko,tier_2,code_switching,0.0417,0.0558,20,0
22,residual,ko,tier_2,code_switching,0.0367,0.0703,20,0
22,attn_out,ko,tier_2,code_switching,0.0057,0.0075,20,0
22,mlp_out,ko,tier_2,code_switching,0.0107,0.0192,20,0
23,residual,ko,tier_2,code_switching,0.0232,0.0751,20,0
23,attn_out,ko,tier_2,code_switching,0.0093,0.017,20,0
23,mlp_out,ko,tier_2,code_switching,-0.0108,0.0197,20,0
24,residual,ko,tier_2,code_switching,0.018,0.1014,20,0
24,attn_out,ko,tier_2,code_switching,0.0045,0.0064,20,0
24,mlp_out,ko,tier_2,code_switching,-0.0042,0.0136,20,0
25,residual,ko,tier_2,code_switching,-0.0079,0.0968,20,0
25,attn_out,ko,tier_2,code_switching,0.002,0.0058,20,0
25,mlp_out,ko,tier_2,code_switching,0.013,0.019,20,0
26,residual,ko,tier_2,code_switching,-0.0219,0.0629,20,0
26,attn_out,ko,tier_2,code_switching,0.0057,0.0032,20,0
26,mlp_out,ko,tier_2,code_switching,0.0109,0.0087,20,0
27,residual,ko,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ko,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ko,tier_2,code_switching,0.0,0.0,20,0
0,residual,ja,tier_2,code_switching,-0.2134,1.0327,20,0
0,attn_out,ja,tier_2,code_switching,-0.2277,1.0723,20,0
0,mlp_out,ja,tier_2,code_switching,-0.3284,1.2472,20,0
1,residual,ja,tier_2,code_switching,0.0154,0.9537,20,0
1,attn_out,ja,tier_2,code_switching,-0.1122,0.2777,20,0
1,mlp_out,ja,tier_2,code_switching,0.0739,0.2048,20,0
2,residual,ja,tier_2,code_switching,-0.2198,1.0153,20,0
2,attn_out,ja,tier_2,code_switching,-0.4496,0.4886,20,0
2,mlp_out,ja,tier_2,code_switching,-0.0194,0.2145,20,0
3,residual,ja,tier_2,code_switching,-0.0955,1.1755,20,0
3,attn_out,ja,tier_2,code_switching,-0.1249,0.2079,20,0
3,mlp_out,ja,tier_2,code_switching,-0.0351,0.1057,20,0
4,residual,ja,tier_2,code_switching,-0.0898,1.1511,20,0
4,attn_out,ja,tier_2,code_switching,-0.0817,0.1022,20,0
4,mlp_out,ja,tier_2,code_switching,-0.0257,0.199,20,0
5,residual,ja,tier_2,code_switching,0.0801,1.1069,20,0
5,attn_out,ja,tier_2,code_switching,-0.0215,0.1521,20,0
5,mlp_out,ja,tier_2,code_switching,-0.2165,0.4328,20,0
6,residual,ja,tier_2,code_switching,0.1281,1.1305,20,0
6,attn_out,ja,tier_2,code_switching,-0.1915,0.143,20,0
6,mlp_out,ja,tier_2,code_switching,0.1683,0.5335,20,0
7,residual,ja,tier_2,code_switching,0.1134,0.9097,20,0
7,attn_out,ja,tier_2,code_switching,-0.1572,0.1211,20,0
7,mlp_out,ja,tier_2,code_switching,-0.0712,0.1217,20,0
8,residual,ja,tier_2,code_switching,0.0462,0.8323,20,0
8,attn_out,ja,tier_2,code_switching,-0.1059,0.1635,20,0
8,mlp_out,ja,tier_2,code_switching,-0.0594,0.2036,20,0
9,residual,ja,tier_2,code_switching,-0.134,0.6946,20,0
9,attn_out,ja,tier_2,code_switching,-0.1206,0.1,20,0
9,mlp_out,ja,tier_2,code_switching,0.1273,0.2642,20,0
10,residual,ja,tier_2,code_switching,-0.0803,0.6203,20,0
10,attn_out,ja,tier_2,code_switching,-0.1049,0.133,20,0
10,mlp_out,ja,tier_2,code_switching,-0.2294,0.3566,20,0
11,residual,ja,tier_2,code_switching,-0.0266,0.6262,20,0
11,attn_out,ja,tier_2,code_switching,-0.0493,0.0847,20,0
11,mlp_out,ja,tier_2,code_switching,-0.1953,0.338,20,0
12,residual,ja,tier_2,code_switching,-0.085,0.6,20,0
12,attn_out,ja,tier_2,code_switching,-0.0526,0.0376,20,0
12,mlp_out,ja,tier_2,code_switching,-0.0742,0.0725,20,0
13,residual,ja,tier_2,code_switching,-0.1032,0.5707,20,0
13,attn_out,ja,tier_2,code_switching,0.0366,0.0784,20,0
13,mlp_out,ja,tier_2,code_switching,0.0097,0.0609,20,0
14,residual,ja,tier_2,code_switching,-0.0846,0.5838,20,0
14,attn_out,ja,tier_2,code_switching,0.0184,0.0543,20,0
14,mlp_out,ja,tier_2,code_switching,0.0835,0.0875,20,0
15,residual,ja,tier_2,code_switching,-0.1431,0.5886,20,0
15,attn_out,ja,tier_2,code_switching,-0.0371,0.0599,20,0
15,mlp_out,ja,tier_2,code_switching,0.0116,0.1942,20,0
16,residual,ja,tier_2,code_switching,-0.1729,0.5709,20,0
16,attn_out,ja,tier_2,code_switching,-0.0168,0.0367,20,0
16,mlp_out,ja,tier_2,code_switching,-0.1198,0.1149,20,0
17,residual,ja,tier_2,code_switching,-0.1209,0.5521,20,0
17,attn_out,ja,tier_2,code_switching,0.0212,0.0237,20,0
17,mlp_out,ja,tier_2,code_switching,-0.1092,0.1996,20,0
18,residual,ja,tier_2,code_switching,0.1696,0.2844,20,0
18,attn_out,ja,tier_2,code_switching,0.0361,0.0619,20,0
18,mlp_out,ja,tier_2,code_switching,-0.0451,0.0457,20,0
19,residual,ja,tier_2,code_switching,0.2054,0.2521,20,0
19,attn_out,ja,tier_2,code_switching,0.0303,0.0476,20,0
19,mlp_out,ja,tier_2,code_switching,-0.0054,0.0198,20,0
20,residual,ja,tier_2,code_switching,0.235,0.2791,20,0
20,attn_out,ja,tier_2,code_switching,0.0365,0.0406,20,0
20,mlp_out,ja,tier_2,code_switching,-0.0084,0.042,20,0
21,residual,ja,tier_2,code_switching,0.2375,0.2848,20,0
21,attn_out,ja,tier_2,code_switching,0.011,0.024,20,0
21,mlp_out,ja,tier_2,code_switching,0.0209,0.0374,20,0
22,residual,ja,tier_2,code_switching,0.1795,0.214,20,0
22,attn_out,ja,tier_2,code_switching,0.0011,0.0084,20,0
22,mlp_out,ja,tier_2,code_switching,0.0549,0.0605,20,0
23,residual,ja,tier_2,code_switching,0.1818,0.2065,20,0
23,attn_out,ja,tier_2,code_switching,-0.0011,0.0116,20,0
23,mlp_out,ja,tier_2,code_switching,0.016,0.0171,20,0
24,residual,ja,tier_2,code_switching,0.1024,0.117,20,0
24,attn_out,ja,tier_2,code_switching,0.0104,0.0157,20,0
24,mlp_out,ja,tier_2,code_switching,-0.0005,0.0066,20,0
25,residual,ja,tier_2,code_switching,0.0838,0.1092,20,0
25,attn_out,ja,tier_2,code_switching,-0.0019,0.0051,20,0
25,mlp_out,ja,tier_2,code_switching,0.0133,0.0206,20,0
26,residual,ja,tier_2,code_switching,0.0117,0.0435,20,0
26,attn_out,ja,tier_2,code_switching,-0.0029,0.0068,20,0
26,mlp_out,ja,tier_2,code_switching,0.0081,0.0084,20,0
27,residual,ja,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ja,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ja,tier_2,code_switching,0.0,0.0,20,0
0,residual,tr,tier_3,code_switching,-0.1312,0.4725,20,0
0,attn_out,tr,tier_3,code_switching,-0.1606,0.4547,20,0
0,mlp_out,tr,tier_3,code_switching,0.3563,0.5018,20,0
1,residual,tr,tier_3,code_switching,0.1696,0.6696,20,0
1,attn_out,tr,tier_3,code_switching,0.1698,0.3104,20,0
1,mlp_out,tr,tier_3,code_switching,0.1553,0.3306,20,0
2,residual,tr,tier_3,code_switching,0.4478,0.8124,20,0
2,attn_out,tr,tier_3,code_switching,0.3748,0.5857,20,0
2,mlp_out,tr,tier_3,code_switching,0.4311,0.5422,20,0
3,residual,tr,tier_3,code_switching,0.918,0.9727,20,0
3,attn_out,tr,tier_3,code_switching,0.1282,0.3151,20,0
3,mlp_out,tr,tier_3,code_switching,0.0923,0.2929,20,0
4,residual,tr,tier_3,code_switching,0.888,0.9581,20,0
4,attn_out,tr,tier_3,code_switching,0.0033,0.3057,20,0
4,mlp_out,tr,tier_3,code_switching,0.0801,0.294,20,0
5,residual,tr,tier_3,code_switching,0.9347,1.0038,20,0
5,attn_out,tr,tier_3,code_switching,0.0566,0.2981,20,0
5,mlp_out,tr,tier_3,code_switching,0.066,0.3566,20,0
6,residual,tr,tier_3,code_switching,0.3902,0.6221,20,0
6,attn_out,tr,tier_3,code_switching,0.1772,0.4245,20,0
6,mlp_out,tr,tier_3,code_switching,0.3936,0.318,20,0
7,residual,tr,tier_3,code_switching,0.4591,1.0306,20,0
7,attn_out,tr,tier_3,code_switching,-0.0265,0.216,20,0
7,mlp_out,tr,tier_3,code_switching,0.0317,0.3199,20,0
8,residual,tr,tier_3,code_switching,0.2795,1.0011,20,0
8,attn_out,tr,tier_3,code_switching,0.2519,0.2842,20,0
8,mlp_out,tr,tier_3,code_switching,-0.0824,0.1183,20,0
9,residual,tr,tier_3,code_switching,0.2213,1.0772,20,0
9,attn_out,tr,tier_3,code_switching,-0.0106,0.2319,20,0
9,mlp_out,tr,tier_3,code_switching,0.0308,0.3117,20,0
10,residual,tr,tier_3,code_switching,0.0077,0.6624,20,0
10,attn_out,tr,tier_3,code_switching,0.0114,0.1237,20,0
10,mlp_out,tr,tier_3,code_switching,0.1299,0.1281,20,0
11,residual,tr,tier_3,code_switching,-0.1545,0.6882,20,0
11,attn_out,tr,tier_3,code_switching,0.0232,0.1311,20,0
11,mlp_out,tr,tier_3,code_switching,-0.187,0.3089,20,0
12,residual,tr,tier_3,code_switching,-0.1253,0.7303,20,0
12,attn_out,tr,tier_3,code_switching,-0.0546,0.1467,20,0
12,mlp_out,tr,tier_3,code_switching,-0.1245,0.1644,20,0
13,residual,tr,tier_3,code_switching,-0.2876,0.7365,20,0
13,attn_out,tr,tier_3,code_switching,0.0478,0.1039,20,0
13,mlp_out,tr,tier_3,code_switching,0.0165,0.2041,20,0
14,residual,tr,tier_3,code_switching,-0.2849,0.6945,20,0
14,attn_out,tr,tier_3,code_switching,0.0051,0.0408,20,0
14,mlp_out,tr,tier_3,code_switching,0.0273,0.1234,20,0
15,residual,tr,tier_3,code_switching,-0.3339,0.609,20,0
15,attn_out,tr,tier_3,code_switching,0.0938,0.1497,20,0
15,mlp_out,tr,tier_3,code_switching,-0.0604,0.1818,20,0
16,residual,tr,tier_3,code_switching,-0.4671,0.682,20,0
16,attn_out,tr,tier_3,code_switching,0.0038,0.065,20,0
16,mlp_out,tr,tier_3,code_switching,-0.123,0.134,20,0
17,residual,tr,tier_3,code_switching,-0.4781,0.6937,20,0
17,attn_out,tr,tier_3,code_switching,0.0415,0.0699,20,0
17,mlp_out,tr,tier_3,code_switching,-0.0538,0.1562,20,0
18,residual,tr,tier_3,code_switching,-0.0794,0.5218,20,0
18,attn_out,tr,tier_3,code_switching,0.0018,0.0796,20,0
18,mlp_out,tr,tier_3,code_switching,0.0037,0.0515,20,0
19,residual,tr,tier_3,code_switching,-0.0211,0.3188,20,0
19,attn_out,tr,tier_3,code_switching,0.0147,0.0466,20,0
19,mlp_out,tr,tier_3,code_switching,-0.0172,0.018,20,0
20,residual,tr,tier_3,code_switching,-0.047,0.3044,20,0
20,attn_out,tr,tier_3,code_switching,0.0066,0.0191,20,0
20,mlp_out,tr,tier_3,code_switching,0.0197,0.0728,20,0
21,residual,tr,tier_3,code_switching,-0.0851,0.1631,20,0
21,attn_out,tr,tier_3,code_switching,-0.0069,0.0399,20,0
21,mlp_out,tr,tier_3,code_switching,-0.009,0.0326,20,0
22,residual,tr,tier_3,code_switching,-0.0395,0.0997,20,0
22,attn_out,tr,tier_3,code_switching,-0.0047,0.0066,20,0
22,mlp_out,tr,tier_3,code_switching,0.0223,0.0536,20,0
23,residual,tr,tier_3,code_switching,-0.0132,0.0723,20,0
23,attn_out,tr,tier_3,code_switching,0.0062,0.0221,20,0
23,mlp_out,tr,tier_3,code_switching,-0.0021,0.0677,20,0
24,residual,tr,tier_3,code_switching,0.0108,0.0256,20,0
24,attn_out,tr,tier_3,code_switching,0.0052,0.0093,20,0
24,mlp_out,tr,tier_3,code_switching,0.0045,0.0112,20,0
25,residual,tr,tier_3,code_switching,0.0002,0.0283,20,0
25,attn_out,tr,tier_3,code_switching,-0.0018,0.0051,20,0
25,mlp_out,tr,tier_3,code_switching,-0.0157,0.0097,20,0
26,residual,tr,tier_3,code_switching,-0.0256,0.0504,20,0
26,attn_out,tr,tier_3,code_switching,0.0083,0.0075,20,0
26,mlp_out,tr,tier_3,code_switching,-0.0017,0.0129,20,0
27,residual,tr,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,tr,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,tr,tier_3,code_switching,0.0,0.0,20,0
0,residual,id,tier_3,code_switching,0.5822,0.4825,20,0
0,attn_out,id,tier_3,code_switching,0.6237,0.4996,20,0
0,mlp_out,id,tier_3,code_switching,0.4459,0.4483,20,0
1,residual,id,tier_3,code_switching,0.4563,0.2652,20,0
1,attn_out,id,tier_3,code_switching,0.2886,0.3469,20,0
1,mlp_out,id,tier_3,code_switching,0.0426,0.4635,20,0
2,residual,id,tier_3,code_switching,0.2869,0.2555,20,0
2,attn_out,id,tier_3,code_switching,-0.0423,0.1707,20,0
2,mlp_out,id,tier_3,code_switching,0.1119,0.3422,20,0
3,residual,id,tier_3,code_switching,0.4374,0.2554,20,0
3,attn_out,id,tier_3,code_switching,0.2295,0.4576,20,0
3,mlp_out,id,tier_3,code_switching,-0.456,0.5607,20,0
4,residual,id,tier_3,code_switching,0.2997,0.3276,20,0
4,attn_out,id,tier_3,code_switching,0.0306,0.1244,20,0
4,mlp_out,id,tier_3,code_switching,0.7276,0.9227,20,0
5,residual,id,tier_3,code_switching,0.4513,0.2507,20,0
5,attn_out,id,tier_3,code_switching,0.2179,0.2866,20,0
5,mlp_out,id,tier_3,code_switching,0.2284,0.4277,20,0
6,residual,id,tier_3,code_switching,0.2492,0.4048,20,0
6,attn_out,id,tier_3,code_switching,0.2534,0.4456,20,0
6,mlp_out,id,tier_3,code_switching,-0.0926,0.4591,20,0
7,residual,id,tier_3,code_switching,0.3424,0.4466,20,0
7,attn_out,id,tier_3,code_switching,0.1565,0.1707,20,0
7,mlp_out,id,tier_3,code_switching,-0.1887,0.7682,20,0
8,residual,id,tier_3,code_switching,0.4865,0.5624,20,0
8,attn_out,id,tier_3,code_switching,0.3685,0.5472,20,0
8,mlp_out,id,tier_3,code_switching,0.0128,0.7696,20,0
9,residual,id,tier_3,code_switching,0.5722,0.5703,20,0
9,attn_out,id,tier_3,code_switching,0.1835,0.1866,20,0
9,mlp_out,id,tier_3,code_switching,0.1212,0.7484,20,0
10,residual,id,tier_3,code_switching,0.6441,0.7853,20,0
10,attn_out,id,tier_3,code_switching,0.0561,0.1545,20,0
10,mlp_out,id,tier_3,code_switching,-0.1559,0.3932,20,0
11,residual,id,tier_3,code_switching,0.5873,0.7664,20,0
11,attn_out,id,tier_3,code_switching,-0.1285,0.1611,20,0
11,mlp_out,id,tier_3,code_switching,-0.073,0.3516,20,0
12,residual,id,tier_3,code_switching,0.5244,0.8297,20,0
12,attn_out,id,tier_3,code_switching,0.0253,0.21,20,0
12,mlp_out,id,tier_3,code_switching,-0.0405,0.3836,20,0
13,residual,id,tier_3,code_switching,0.1227,0.6735,20,0
13,attn_out,id,tier_3,code_switching,-0.0206,0.1282,20,0
13,mlp_out,id,tier_3,code_switching,0.144,0.2287,20,0
14,residual,id,tier_3,code_switching,0.0154,0.5582,20,0
14,attn_out,id,tier_3,code_switching,-0.0161,0.0856,20,0
14,mlp_out,id,tier_3,code_switching,-0.0989,0.2585,20,0
15,residual,id,tier_3,code_switching,-0.1464,0.6566,20,0
15,attn_out,id,tier_3,code_switching,-0.0494,0.0993,20,0
15,mlp_out,id,tier_3,code_switching,-0.0421,0.1098,20,0
16,residual,id,tier_3,code_switching,-0.1883,0.6124,20,0
16,attn_out,id,tier_3,code_switching,-0.042,0.0581,20,0
16,mlp_out,id,tier_3,code_switching,-0.0844,0.0952,20,0
17,residual,id,tier_3,code_switching,-0.099,0.5687,20,0
17,attn_out,id,tier_3,code_switching,-0.0179,0.0257,20,0
17,mlp_out,id,tier_3,code_switching,-0.077,0.1549,20,0
18,residual,id,tier_3,code_switching,0.1344,0.3746,20,0
18,attn_out,id,tier_3,code_switching,0.0566,0.0383,20,0
18,mlp_out,id,tier_3,code_switching,-0.0354,0.0746,20,0
19,residual,id,tier_3,code_switching,0.0395,0.2229,20,0
19,attn_out,id,tier_3,code_switching,0.0234,0.0311,20,0
19,mlp_out,id,tier_3,code_switching,-0.012,0.0195,20,0
20,residual,id,tier_3,code_switching,0.0152,0.2038,20,0
20,attn_out,id,tier_3,code_switching,0.0297,0.0451,20,0
20,mlp_out,id,tier_3,code_switching,-0.0277,0.1267,20,0
21,residual,id,tier_3,code_switching,-0.0971,0.2178,20,0
21,attn_out,id,tier_3,code_switching,-0.0078,0.0253,20,0
21,mlp_out,id,tier_3,code_switching,-0.014,0.0577,20,0
22,residual,id,tier_3,code_switching,-0.0474,0.1011,20,0
22,attn_out,id,tier_3,code_switching,0.0122,0.0157,20,0
22,mlp_out,id,tier_3,code_switching,0.0018,0.0442,20,0
23,residual,id,tier_3,code_switching,0.0445,0.1598,20,0
23,attn_out,id,tier_3,code_switching,0.0,0.0215,20,0
23,mlp_out,id,tier_3,code_switching,0.035,0.0554,20,0
24,residual,id,tier_3,code_switching,-0.0125,0.0632,20,0
24,attn_out,id,tier_3,code_switching,0.0058,0.007,20,0
24,mlp_out,id,tier_3,code_switching,-0.011,0.0321,20,0
25,residual,id,tier_3,code_switching,-0.0206,0.0672,20,0
25,attn_out,id,tier_3,code_switching,0.0071,0.0071,20,0
25,mlp_out,id,tier_3,code_switching,0.0114,0.018,20,0
26,residual,id,tier_3,code_switching,-0.0301,0.0442,20,0
26,attn_out,id,tier_3,code_switching,-0.0001,0.0015,20,0
26,mlp_out,id,tier_3,code_switching,0.0041,0.0196,20,0
27,residual,id,tier_3,code_switching,0.0,0.0,20,0
27,attn_out,id,tier_3,code_switching,0.0,0.0,20,0
27,mlp_out,id,tier_3,code_switching,0.0,0.0,20,0
0,residual,hi,tier_3,code_switching,-0.1379,0.4607,20,0
0,attn_out,hi,tier_3,code_switching,-0.1426,0.4386,20,0
0,mlp_out,hi,tier_3,code_switching,-0.1655,0.8327,20,0
1,residual,hi,tier_3,code_switching,-0.1383,0.6255,20,0
1,attn_out,hi,tier_3,code_switching,0.5426,0.5396,20,0
1,mlp_out,hi,tier_3,code_switching,0.4777,0.3936,20,0
2,residual,hi,tier_3,code_switching,-0.2594,0.9234,20,0
2,attn_out,hi,tier_3,code_switching,0.2428,0.4749,20,0
2,mlp_out,hi,tier_3,code_switching,0.2353,0.3583,20,0
3,residual,hi,tier_3,code_switching,-0.1426,1.1526,20,0
3,attn_out,hi,tier_3,code_switching,0.3486,0.3872,20,0
3,mlp_out,hi,tier_3,code_switching,-0.0516,0.4445,20,0
4,residual,hi,tier_3,code_switching,-0.2982,1.1938,20,0
4,attn_out,hi,tier_3,code_switching,0.1386,0.1773,20,0
4,mlp_out,hi,tier_3,code_switching,0.0921,0.4306,20,0
5,residual,hi,tier_3,code_switching,-0.2224,1.1658,20,0
5,attn_out,hi,tier_3,code_switching,0.1224,0.11,20,0
5,mlp_out,hi,tier_3,code_switching,0.324,0.4462,20,0
6,residual,hi,tier_3,code_switching,-0.529,1.5259,20,0
6,attn_out,hi,tier_3,code_switching,-0.2379,0.3483,20,0
6,mlp_out,hi,tier_3,code_switching,0.299,0.4207,20,0
7,residual,hi,tier_3,code_switching,-0.6564,1.3411,20,0
7,attn_out,hi,tier_3,code_switching,0.3204,0.3718,20,0
7,mlp_out,hi,tier_3,code_switching,0.1365,0.5811,20,0
8,residual,hi,tier_3,code_switching,-0.8037,1.4348,20,0
8,attn_out,hi,tier_3,code_switching,-0.0917,0.2073,20,0
8,mlp_out,hi,tier_3,code_switching,-0.3505,0.5268,20,0
9,residual,hi,tier_3,code_switching,-0.9396,1.5383,20,0
9,attn_out,hi,tier_3,code_switching,-0.1952,0.2142,20,0
