layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
5,mlp_out,es,tier_1,code_switching,-0.2067,0.2919,20,0
6,residual,es,tier_1,code_switching,0.3881,0.4805,20,0
6,attn_out,es,tier_1,code_switching,0.1428,0.2141,20,0
6,mlp_out,es,tier_1,code_switching,0.4244,0.4328,20,0
7,residual,es,tier_1,code_switching,0.3733,0.4904,20,0
7,attn_out,es,tier_1,code_switching,-0.0098,0.1723,20,0
7,mlp_out,es,tier_1,code_switching,0.2207,0.4461,20,0
8,residual,es,tier_1,code_switching,0.4184,0.6188,20,0
8,attn_out,es,tier_1,code_switching,0.0299,0.1113,20,0
8,mlp_out,es,tier_1,code_switching,0.0576,0.2549,20,0
9,residual,es,tier_1,code_switching,0.4216,0.6914,20,0
9,attn_out,es,tier_1,code_switching,-0.0192,0.0614,20,0
9,mlp_out,es,tier_1,code_switching,0.2701,0.5423,20,0
10,residual,es,tier_1,code_switching,0.4343,0.6936,20,0
10,attn_out,es,tier_1,code_switching,0.0011,0.0356,20,0
10,mlp_out,es,tier_1,code_switching,0.1133,0.3815,20,0
11,residual,es,tier_1,code_switching,0.3849,0.5873,20,0
11,attn_out,es,tier_1,code_switching,0.0618,0.1147,20,0
11,mlp_out,es,tier_1,code_switching,0.1535,0.3556,20,0
12,residual,es,tier_1,code_switching,0.3627,0.6313,20,0
12,attn_out,es,tier_1,code_switching,0.0159,0.0421,20,0
12,mlp_out,es,tier_1,code_switching,0.0691,0.1509,20,0
13,residual,es,tier_1,code_switching,0.3593,0.6692,20,0
13,attn_out,es,tier_1,code_switching,0.1018,0.1456,20,0
13,mlp_out,es,tier_1,code_switching,-0.0183,0.1115,20,0
14,residual,es,tier_1,code_switching,0.3629,0.7385,20,0
14,attn_out,es,tier_1,code_switching,-0.0058,0.0416,20,0
14,mlp_out,es,tier_1,code_switching,0.0117,0.0411,20,0
15,residual,es,tier_1,code_switching,0.3158,0.61,20,0
15,attn_out,es,tier_1,code_switching,0.0458,0.0602,20,0
15,mlp_out,es,tier_1,code_switching,0.106,0.2093,20,0
16,residual,es,tier_1,code_switching,0.265,0.5318,20,0
16,attn_out,es,tier_1,code_switching,-0.0158,0.0133,20,0
16,mlp_out,es,tier_1,code_switching,-0.0454,0.0522,20,0
17,residual,es,tier_1,code_switching,0.2583,0.5237,20,0
17,attn_out,es,tier_1,code_switching,0.0369,0.0739,20,0
17,mlp_out,es,tier_1,code_switching,0.0363,0.059,20,0
18,residual,es,tier_1,code_switching,0.1405,0.2727,20,0
18,attn_out,es,tier_1,code_switching,-0.0609,0.109,20,0
18,mlp_out,es,tier_1,code_switching,-0.0225,0.0842,20,0
19,residual,es,tier_1,code_switching,0.0738,0.149,20,0
19,attn_out,es,tier_1,code_switching,-0.0093,0.026,20,0
19,mlp_out,es,tier_1,code_switching,-0.0238,0.0357,20,0
20,residual,es,tier_1,code_switching,0.0166,0.0631,20,0
20,attn_out,es,tier_1,code_switching,0.0051,0.014,20,0
20,mlp_out,es,tier_1,code_switching,-0.0221,0.0196,20,0
21,residual,es,tier_1,code_switching,0.0078,0.1138,20,0
21,attn_out,es,tier_1,code_switching,-0.0092,0.053,20,0
21,mlp_out,es,tier_1,code_switching,-0.0026,0.0119,20,0
22,residual,es,tier_1,code_switching,0.009,0.084,20,0
22,attn_out,es,tier_1,code_switching,0.005,0.0183,20,0
22,mlp_out,es,tier_1,code_switching,-0.0089,0.0133,20,0
23,residual,es,tier_1,code_switching,-0.0147,0.0888,20,0
23,attn_out,es,tier_1,code_switching,0.0083,0.008,20,0
23,mlp_out,es,tier_1,code_switching,0.0609,0.1295,20,0
24,residual,es,tier_1,code_switching,0.0285,0.0335,20,0
24,attn_out,es,tier_1,code_switching,-0.002,0.0071,20,0
24,mlp_out,es,tier_1,code_switching,-0.0045,0.0107,20,0
25,residual,es,tier_1,code_switching,0.0229,0.0604,20,0
25,attn_out,es,tier_1,code_switching,0.0018,0.0035,20,0
25,mlp_out,es,tier_1,code_switching,-0.0047,0.0073,20,0
26,residual,es,tier_1,code_switching,-0.0179,0.0317,20,0
26,attn_out,es,tier_1,code_switching,0.0026,0.0037,20,0
26,mlp_out,es,tier_1,code_switching,0.0074,0.0086,20,0
27,residual,es,tier_1,code_switching,0.0,0.0,20,0
27,attn_out,es,tier_1,code_switching,0.0,0.0,20,0
27,mlp_out,es,tier_1,code_switching,0.0,0.0,20,0
0,residual,ar,tier_2,code_switching,0.3192,0.5372,20,0
0,attn_out,ar,tier_2,code_switching,0.3231,0.5386,20,0
0,mlp_out,ar,tier_2,code_switching,0.2739,0.5016,20,0
1,residual,ar,tier_2,code_switching,0.337,0.5989,20,0
1,attn_out,ar,tier_2,code_switching,0.0367,0.0602,20,0
1,mlp_out,ar,tier_2,code_switching,-0.0356,0.0966,20,0
2,residual,ar,tier_2,code_switching,0.2868,0.5549,20,0
2,attn_out,ar,tier_2,code_switching,0.0066,0.0514,20,0
2,mlp_out,ar,tier_2,code_switching,0.198,0.3146,20,0
3,residual,ar,tier_2,code_switching,0.3611,0.564,20,0
3,attn_out,ar,tier_2,code_switching,0.0401,0.0285,20,0
3,mlp_out,ar,tier_2,code_switching,0.045,0.0564,20,0
4,residual,ar,tier_2,code_switching,0.3308,0.5435,20,0
4,attn_out,ar,tier_2,code_switching,-0.0138,0.0377,20,0
4,mlp_out,ar,tier_2,code_switching,-0.0217,0.0908,20,0
5,residual,ar,tier_2,code_switching,0.3305,0.5445,20,0
5,attn_out,ar,tier_2,code_switching,-0.0036,0.0197,20,0
5,mlp_out,ar,tier_2,code_switching,0.0124,0.0361,20,0
6,residual,ar,tier_2,code_switching,0.3318,0.538,20,0
6,attn_out,ar,tier_2,code_switching,0.0077,0.0516,20,0
6,mlp_out,ar,tier_2,code_switching,0.1094,0.1414,20,0
7,residual,ar,tier_2,code_switching,0.2959,0.4771,20,0
7,attn_out,ar,tier_2,code_switching,-0.0484,0.0929,20,0
7,mlp_out,ar,tier_2,code_switching,0.0386,0.0874,20,0
8,residual,ar,tier_2,code_switching,0.2695,0.4382,20,0
8,attn_out,ar,tier_2,code_switching,-0.0257,0.0714,20,0
8,mlp_out,ar,tier_2,code_switching,0.0214,0.019,20,0
9,residual,ar,tier_2,code_switching,0.2168,0.3394,20,0
9,attn_out,ar,tier_2,code_switching,-0.0245,0.0256,20,0
9,mlp_out,ar,tier_2,code_switching,-0.0128,0.0362,20,0
10,residual,ar,tier_2,code_switching,0.2137,0.3207,20,0
10,attn_out,ar,tier_2,code_switching,-0.0259,0.0137,20,0
10,mlp_out,ar,tier_2,code_switching,-0.0368,0.077,20,0
11,residual,ar,tier_2,code_switching,0.1875,0.2383,20,0
11,attn_out,ar,tier_2,code_switching,-0.005,0.0166,20,0
11,mlp_out,ar,tier_2,code_switching,-0.0427,0.0613,20,0
12,residual,ar,tier_2,code_switching,0.1683,0.2316,20,0
12,attn_out,ar,tier_2,code_switching,-0.003,0.0312,20,0
12,mlp_out,ar,tier_2,code_switching,-0.0379,0.0274,20,0
13,residual,ar,tier_2,code_switching,0.1369,0.2322,20,0
13,attn_out,ar,tier_2,code_switching,-0.0021,0.0434,20,0
13,mlp_out,ar,tier_2,code_switching,-0.0062,0.0474,20,0
14,residual,ar,tier_2,code_switching,0.1347,0.2443,20,0
14,attn_out,ar,tier_2,code_switching,-0.0001,0.0063,20,0
14,mlp_out,ar,tier_2,code_switching,0.0049,0.0174,20,0
15,residual,ar,tier_2,code_switching,0.1184,0.2349,20,0
15,attn_out,ar,tier_2,code_switching,0.006,0.0123,20,0
15,mlp_out,ar,tier_2,code_switching,0.0136,0.039,20,0
16,residual,ar,tier_2,code_switching,0.1089,0.2444,20,0
16,attn_out,ar,tier_2,code_switching,-0.0188,0.0355,20,0
16,mlp_out,ar,tier_2,code_switching,-0.0112,0.0203,20,0
17,residual,ar,tier_2,code_switching,0.1259,0.2741,20,0
17,attn_out,ar,tier_2,code_switching,-0.0008,0.0171,20,0
17,mlp_out,ar,tier_2,code_switching,0.0079,0.0221,20,0
18,residual,ar,tier_2,code_switching,0.0957,0.1944,20,0
18,attn_out,ar,tier_2,code_switching,-0.0037,0.022,20,0
18,mlp_out,ar,tier_2,code_switching,0.0064,0.0362,20,0
19,residual,ar,tier_2,code_switching,0.0754,0.1505,20,0
19,attn_out,ar,tier_2,code_switching,-0.0126,0.0125,20,0
19,mlp_out,ar,tier_2,code_switching,0.0095,0.0246,20,0
20,residual,ar,tier_2,code_switching,0.0668,0.1302,20,0
20,attn_out,ar,tier_2,code_switching,0.0,0.0072,20,0
20,mlp_out,ar,tier_2,code_switching,0.0009,0.0163,20,0
21,residual,ar,tier_2,code_switching,0.0606,0.0911,20,0
21,attn_out,ar,tier_2,code_switching,-0.0,0.0079,20,0
21,mlp_out,ar,tier_2,code_switching,0.0145,0.022,20,0
22,residual,ar,tier_2,code_switching,0.0161,0.035,20,0
22,attn_out,ar,tier_2,code_switching,-0.0006,0.0012,20,0
22,mlp_out,ar,tier_2,code_switching,0.0041,0.0186,20,0
23,residual,ar,tier_2,code_switching,0.0118,0.0297,20,0
23,attn_out,ar,tier_2,code_switching,-0.0061,0.0077,20,0
23,mlp_out,ar,tier_2,code_switching,0.0032,0.0122,20,0
24,residual,ar,tier_2,code_switching,0.0086,0.0244,20,0
24,attn_out,ar,tier_2,code_switching,-0.0027,0.0023,20,0
24,mlp_out,ar,tier_2,code_switching,0.008,0.0099,20,0
25,residual,ar,tier_2,code_switching,0.0042,0.018,20,0
25,attn_out,ar,tier_2,code_switching,-0.0007,0.0024,20,0
25,mlp_out,ar,tier_2,code_switching,-0.0106,0.0184,20,0
26,residual,ar,tier_2,code_switching,-0.0053,0.0058,20,0
26,attn_out,ar,tier_2,code_switching,-0.0019,0.0029,20,0
26,mlp_out,ar,tier_2,code_switching,-0.0023,0.0016,20,0
27,residual,ar,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ar,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ar,tier_2,code_switching,0.0,0.0,20,0
0,residual,ru,tier_2,code_switching,0.2093,0.2559,20,0
0,attn_out,ru,tier_2,code_switching,0.2058,0.2661,20,0
0,mlp_out,ru,tier_2,code_switching,0.0862,0.2523,20,0
1,residual,ru,tier_2,code_switching,0.201,0.2522,20,0
1,attn_out,ru,tier_2,code_switching,0.0282,0.1364,20,0
1,mlp_out,ru,tier_2,code_switching,0.0507,0.0541,20,0
2,residual,ru,tier_2,code_switching,0.1831,0.2416,20,0
2,attn_out,ru,tier_2,code_switching,0.0234,0.0437,20,0
2,mlp_out,ru,tier_2,code_switching,-0.0178,0.0605,20,0
3,residual,ru,tier_2,code_switching,0.1819,0.3119,20,0
3,attn_out,ru,tier_2,code_switching,0.0068,0.0784,20,0
3,mlp_out,ru,tier_2,code_switching,-0.0247,0.0931,20,0
4,residual,ru,tier_2,code_switching,0.1837,0.3058,20,0
4,attn_out,ru,tier_2,code_switching,-0.0083,0.0364,20,0
4,mlp_out,ru,tier_2,code_switching,-0.0179,0.0714,20,0
5,residual,ru,tier_2,code_switching,0.1843,0.3076,20,0
5,attn_out,ru,tier_2,code_switching,-0.0264,0.0274,20,0
5,mlp_out,ru,tier_2,code_switching,-0.0622,0.0713,20,0
6,residual,ru,tier_2,code_switching,0.2415,0.33,20,0
6,attn_out,ru,tier_2,code_switching,0.0676,0.0586,20,0
6,mlp_out,ru,tier_2,code_switching,0.1678,0.187,20,0
7,residual,ru,tier_2,code_switching,0.2381,0.347,20,0
7,attn_out,ru,tier_2,code_switching,0.0312,0.0772,20,0
7,mlp_out,ru,tier_2,code_switching,0.1083,0.1666,20,0
8,residual,ru,tier_2,code_switching,0.2376,0.3581,20,0
8,attn_out,ru,tier_2,code_switching,0.0231,0.0359,20,0
8,mlp_out,ru,tier_2,code_switching,0.0548,0.1047,20,0
9,residual,ru,tier_2,code_switching,0.2248,0.3237,20,0
9,attn_out,ru,tier_2,code_switching,0.0148,0.0532,20,0
9,mlp_out,ru,tier_2,code_switching,-0.0022,0.0628,20,0
10,residual,ru,tier_2,code_switching,0.2028,0.2833,20,0
10,attn_out,ru,tier_2,code_switching,-0.006,0.0175,20,0
10,mlp_out,ru,tier_2,code_switching,-0.0365,0.0667,20,0
11,residual,ru,tier_2,code_switching,0.1544,0.2407,20,0
11,attn_out,ru,tier_2,code_switching,-0.0165,0.0341,20,0
11,mlp_out,ru,tier_2,code_switching,-0.0,0.0322,20,0
12,residual,ru,tier_2,code_switching,0.1138,0.2425,20,0
12,attn_out,ru,tier_2,code_switching,-0.0053,0.0234,20,0
12,mlp_out,ru,tier_2,code_switching,-0.0008,0.04,20,0
13,residual,ru,tier_2,code_switching,0.0682,0.1868,20,0
13,attn_out,ru,tier_2,code_switching,0.0,0.0057,20,0
13,mlp_out,ru,tier_2,code_switching,-0.002,0.0236,20,0
14,residual,ru,tier_2,code_switching,0.0515,0.1854,20,0
14,attn_out,ru,tier_2,code_switching,-0.0079,0.0075,20,0
14,mlp_out,ru,tier_2,code_switching,0.0097,0.0442,20,0
15,residual,ru,tier_2,code_switching,0.0015,0.131,20,0
15,attn_out,ru,tier_2,code_switching,-0.0003,0.0364,20,0
15,mlp_out,ru,tier_2,code_switching,-0.013,0.0196,20,0
16,residual,ru,tier_2,code_switching,-0.0264,0.1121,20,0
16,attn_out,ru,tier_2,code_switching,-0.0103,0.0224,20,0
16,mlp_out,ru,tier_2,code_switching,-0.0018,0.0053,20,0
17,residual,ru,tier_2,code_switching,-0.0246,0.1064,20,0
17,attn_out,ru,tier_2,code_switching,-0.0072,0.0137,20,0
17,mlp_out,ru,tier_2,code_switching,-0.0092,0.0272,20,0
18,residual,ru,tier_2,code_switching,0.0065,0.0957,20,0
18,attn_out,ru,tier_2,code_switching,-0.0016,0.0073,20,0
18,mlp_out,ru,tier_2,code_switching,-0.0024,0.036,20,0
19,residual,ru,tier_2,code_switching,0.0167,0.0823,20,0
19,attn_out,ru,tier_2,code_switching,0.0022,0.0138,20,0
19,mlp_out,ru,tier_2,code_switching,-0.0023,0.0144,20,0
20,residual,ru,tier_2,code_switching,0.0362,0.1192,20,0
20,attn_out,ru,tier_2,code_switching,0.0033,0.0059,20,0
20,mlp_out,ru,tier_2,code_switching,-0.0138,0.0169,20,0
21,residual,ru,tier_2,code_switching,0.0403,0.0641,20,0
21,attn_out,ru,tier_2,code_switching,0.0059,0.0168,20,0
21,mlp_out,ru,tier_2,code_switching,0.0096,0.0055,20,0
22,residual,ru,tier_2,code_switching,0.0034,0.0379,20,0
22,attn_out,ru,tier_2,code_switching,0.0031,0.0035,20,0
22,mlp_out,ru,tier_2,code_switching,0.01,0.0051,20,0
23,residual,ru,tier_2,code_switching,-0.0047,0.0349,20,0
23,attn_out,ru,tier_2,code_switching,0.0013,0.0032,20,0
23,mlp_out,ru,tier_2,code_switching,0.0035,0.0049,20,0
24,residual,ru,tier_2,code_switching,-0.0021,0.0282,20,0
24,attn_out,ru,tier_2,code_switching,0.0015,0.0026,20,0
24,mlp_out,ru,tier_2,code_switching,0.0002,0.0004,20,0
25,residual,ru,tier_2,code_switching,-0.0024,0.0224,20,0
25,attn_out,ru,tier_2,code_switching,0.0027,0.0013,20,0
25,mlp_out,ru,tier_2,code_switching,0.0027,0.0055,20,0
26,residual,ru,tier_2,code_switching,-0.0028,0.0042,20,0
26,attn_out,ru,tier_2,code_switching,0.0005,0.0007,20,0
26,mlp_out,ru,tier_2,code_switching,0.001,0.0023,20,0
27,residual,ru,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ru,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ru,tier_2,code_switching,0.0,0.0,20,0
0,residual,ko,tier_2,code_switching,0.1154,0.108,20,0
0,attn_out,ko,tier_2,code_switching,0.1204,0.11,20,0
0,mlp_out,ko,tier_2,code_switching,0.0882,0.097,20,0
1,residual,ko,tier_2,code_switching,0.1158,0.1159,20,0
1,attn_out,ko,tier_2,code_switching,0.0176,0.0295,20,0
1,mlp_out,ko,tier_2,code_switching,-0.0148,0.0518,20,0
2,residual,ko,tier_2,code_switching,0.1016,0.1013,20,0
2,attn_out,ko,tier_2,code_switching,-0.011,0.0332,20,0
2,mlp_out,ko,tier_2,code_switching,-0.0515,0.1042,20,0
3,residual,ko,tier_2,code_switching,0.0742,0.1138,20,0
3,attn_out,ko,tier_2,code_switching,-0.0019,0.0223,20,0
3,mlp_out,ko,tier_2,code_switching,0.0014,0.0112,20,0
4,residual,ko,tier_2,code_switching,0.0737,0.1086,20,0
4,attn_out,ko,tier_2,code_switching,-0.0368,0.0824,20,0
4,mlp_out,ko,tier_2,code_switching,-0.0269,0.0968,20,0
5,residual,ko,tier_2,code_switching,0.0687,0.1172,20,0
5,attn_out,ko,tier_2,code_switching,-0.0139,0.0215,20,0
5,mlp_out,ko,tier_2,code_switching,-0.0475,0.1066,20,0
6,residual,ko,tier_2,code_switching,0.1278,0.1194,20,0
6,attn_out,ko,tier_2,code_switching,0.0153,0.0337,20,0
6,mlp_out,ko,tier_2,code_switching,0.0918,0.0628,20,0
7,residual,ko,tier_2,code_switching,0.1226,0.1276,20,0
7,attn_out,ko,tier_2,code_switching,-0.0087,0.0482,20,0
7,mlp_out,ko,tier_2,code_switching,0.026,0.0198,20,0
8,residual,ko,tier_2,code_switching,0.128,0.1235,20,0
8,attn_out,ko,tier_2,code_switching,0.0002,0.0073,20,0
8,mlp_out,ko,tier_2,code_switching,0.005,0.0459,20,0
9,residual,ko,tier_2,code_switching,0.1163,0.133,20,0
9,attn_out,ko,tier_2,code_switching,-0.0191,0.0317,20,0
9,mlp_out,ko,tier_2,code_switching,0.0041,0.0465,20,0
10,residual,ko,tier_2,code_switching,0.1431,0.1491,20,0
10,attn_out,ko,tier_2,code_switching,0.0022,0.0138,20,0
10,mlp_out,ko,tier_2,code_switching,-0.0307,0.0347,20,0
11,residual,ko,tier_2,code_switching,0.1375,0.1274,20,0
11,attn_out,ko,tier_2,code_switching,0.0027,0.0154,20,0
11,mlp_out,ko,tier_2,code_switching,0.0082,0.0148,20,0
12,residual,ko,tier_2,code_switching,0.1215,0.1365,20,0
12,attn_out,ko,tier_2,code_switching,-0.0071,0.0065,20,0
12,mlp_out,ko,tier_2,code_switching,-0.0055,0.0186,20,0
13,residual,ko,tier_2,code_switching,0.0998,0.0973,20,0
13,attn_out,ko,tier_2,code_switching,0.0056,0.0062,20,0
13,mlp_out,ko,tier_2,code_switching,0.0099,0.0133,20,0
14,residual,ko,tier_2,code_switching,0.0902,0.0958,20,0
14,attn_out,ko,tier_2,code_switching,0.002,0.0053,20,0
14,mlp_out,ko,tier_2,code_switching,0.0156,0.0165,20,0
15,residual,ko,tier_2,code_switching,0.0674,0.0827,20,0
15,attn_out,ko,tier_2,code_switching,-0.0018,0.0067,20,0
15,mlp_out,ko,tier_2,code_switching,-0.0003,0.0148,20,0
16,residual,ko,tier_2,code_switching,0.0582,0.0745,20,0
16,attn_out,ko,tier_2,code_switching,0.0035,0.003,20,0
16,mlp_out,ko,tier_2,code_switching,-0.0082,0.0069,20,0
17,residual,ko,tier_2,code_switching,0.0581,0.0659,20,0
17,attn_out,ko,tier_2,code_switching,-0.0025,0.0064,20,0
17,mlp_out,ko,tier_2,code_switching,-0.0019,0.0049,20,0
18,residual,ko,tier_2,code_switching,0.0376,0.0323,20,0
18,attn_out,ko,tier_2,code_switching,0.0105,0.0113,20,0
18,mlp_out,ko,tier_2,code_switching,-0.0004,0.0141,20,0
19,residual,ko,tier_2,code_switching,0.0106,0.0204,20,0
19,attn_out,ko,tier_2,code_switching,0.0008,0.0049,20,0
19,mlp_out,ko,tier_2,code_switching,0.005,0.0044,20,0
20,residual,ko,tier_2,code_switching,0.0076,0.0246,20,0
20,attn_out,ko,tier_2,code_switching,0.0017,0.0017,20,0
20,mlp_out,ko,tier_2,code_switching,-0.0036,0.0154,20,0
21,residual,ko,tier_2,code_switching,0.0154,0.0112,20,0
21,attn_out,ko,tier_2,code_switching,0.0031,0.0056,20,0
21,mlp_out,ko,tier_2,code_switching,0.0048,0.0098,20,0
22,residual,ko,tier_2,code_switching,0.0028,0.0169,20,0
22,attn_out,ko,tier_2,code_switching,0.0009,0.0012,20,0
22,mlp_out,ko,tier_2,code_switching,0.0017,0.0031,20,0
23,residual,ko,tier_2,code_switching,-0.0003,0.0196,20,0
23,attn_out,ko,tier_2,code_switching,0.0024,0.004,20,0
23,mlp_out,ko,tier_2,code_switching,-0.0032,0.0061,20,0
24,residual,ko,tier_2,code_switching,-0.0036,0.0279,20,0
24,attn_out,ko,tier_2,code_switching,0.0008,0.001,20,0
24,mlp_out,ko,tier_2,code_switching,-0.0014,0.0036,20,0
25,residual,ko,tier_2,code_switching,-0.0078,0.0283,20,0
25,attn_out,ko,tier_2,code_switching,-0.0,0.0014,20,0
25,mlp_out,ko,tier_2,code_switching,0.002,0.0037,20,0
26,residual,ko,tier_2,code_switching,-0.0076,0.0188,20,0
26,attn_out,ko,tier_2,code_switching,0.0011,0.0006,20,0
26,mlp_out,ko,tier_2,code_switching,0.0021,0.0016,20,0
27,residual,ko,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ko,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ko,tier_2,code_switching,0.0,0.0,20,0
0,residual,ja,tier_2,code_switching,-0.078,0.3158,20,0
0,attn_out,ja,tier_2,code_switching,-0.0836,0.3314,20,0
0,mlp_out,ja,tier_2,code_switching,-0.0978,0.4327,20,0
1,residual,ja,tier_2,code_switching,0.0468,0.3595,20,0
1,attn_out,ja,tier_2,code_switching,-0.0112,0.0788,20,0
1,mlp_out,ja,tier_2,code_switching,0.0495,0.0836,20,0
2,residual,ja,tier_2,code_switching,-0.0374,0.3167,20,0
2,attn_out,ja,tier_2,code_switching,-0.1177,0.1781,20,0
2,mlp_out,ja,tier_2,code_switching,0.025,0.1058,20,0
3,residual,ja,tier_2,code_switching,0.0474,0.4547,20,0
3,attn_out,ja,tier_2,code_switching,-0.0161,0.0563,20,0
3,mlp_out,ja,tier_2,code_switching,-0.0056,0.025,20,0
4,residual,ja,tier_2,code_switching,0.0435,0.4557,20,0
4,attn_out,ja,tier_2,code_switching,-0.0253,0.0283,20,0
4,mlp_out,ja,tier_2,code_switching,-0.0169,0.066,20,0
5,residual,ja,tier_2,code_switching,0.0961,0.4754,20,0
5,attn_out,ja,tier_2,code_switching,-0.0033,0.0293,20,0
5,mlp_out,ja,tier_2,code_switching,-0.0776,0.155,20,0
6,residual,ja,tier_2,code_switching,0.1201,0.4934,20,0
6,attn_out,ja,tier_2,code_switching,-0.0489,0.0308,20,0
6,mlp_out,ja,tier_2,code_switching,0.0877,0.2132,20,0
7,residual,ja,tier_2,code_switching,0.0965,0.4091,20,0
7,attn_out,ja,tier_2,code_switching,-0.0545,0.0487,20,0
7,mlp_out,ja,tier_2,code_switching,-0.0266,0.0338,20,0
8,residual,ja,tier_2,code_switching,0.0542,0.3308,20,0
8,attn_out,ja,tier_2,code_switching,-0.03,0.0357,20,0
8,mlp_out,ja,tier_2,code_switching,-0.009,0.0752,20,0
9,residual,ja,tier_2,code_switching,-0.0176,0.2417,20,0
9,attn_out,ja,tier_2,code_switching,-0.0432,0.0387,20,0
9,mlp_out,ja,tier_2,code_switching,0.0639,0.1066,20,0
10,residual,ja,tier_2,code_switching,-0.0065,0.1974,20,0
10,attn_out,ja,tier_2,code_switching,-0.0392,0.0476,20,0
10,mlp_out,ja,tier_2,code_switching,-0.0464,0.1278,20,0
11,residual,ja,tier_2,code_switching,0.0114,0.2035,20,0
11,attn_out,ja,tier_2,code_switching,-0.0178,0.0222,20,0
11,mlp_out,ja,tier_2,code_switching,-0.0698,0.1132,20,0
12,residual,ja,tier_2,code_switching,-0.0039,0.1681,20,0
12,attn_out,ja,tier_2,code_switching,-0.0128,0.0125,20,0
12,mlp_out,ja,tier_2,code_switching,-0.0178,0.0127,20,0
13,residual,ja,tier_2,code_switching,-0.0258,0.1412,20,0
13,attn_out,ja,tier_2,code_switching,0.0187,0.0286,20,0
13,mlp_out,ja,tier_2,code_switching,-0.0013,0.022,20,0
14,residual,ja,tier_2,code_switching,-0.0195,0.1537,20,0
14,attn_out,ja,tier_2,code_switching,0.0074,0.019,20,0
14,mlp_out,ja,tier_2,code_switching,0.0219,0.0183,20,0
15,residual,ja,tier_2,code_switching,-0.0637,0.1579,20,0
15,attn_out,ja,tier_2,code_switching,-0.0069,0.0247,20,0
15,mlp_out,ja,tier_2,code_switching,-0.0001,0.0392,20,0
16,residual,ja,tier_2,code_switching,-0.0841,0.1657,20,0
16,attn_out,ja,tier_2,code_switching,-0.0032,0.0106,20,0
16,mlp_out,ja,tier_2,code_switching,-0.0262,0.0247,20,0
17,residual,ja,tier_2,code_switching,-0.0694,0.1577,20,0
17,attn_out,ja,tier_2,code_switching,0.0069,0.0065,20,0
17,mlp_out,ja,tier_2,code_switching,-0.0361,0.0654,20,0
18,residual,ja,tier_2,code_switching,0.044,0.06,20,0
18,attn_out,ja,tier_2,code_switching,0.006,0.0127,20,0
18,mlp_out,ja,tier_2,code_switching,-0.0083,0.0094,20,0
19,residual,ja,tier_2,code_switching,0.0523,0.0508,20,0
19,attn_out,ja,tier_2,code_switching,0.0061,0.0092,20,0
19,mlp_out,ja,tier_2,code_switching,-0.0009,0.0065,20,0
20,residual,ja,tier_2,code_switching,0.0607,0.0552,20,0
20,attn_out,ja,tier_2,code_switching,0.0084,0.0075,20,0
20,mlp_out,ja,tier_2,code_switching,-0.0026,0.0095,20,0
21,residual,ja,tier_2,code_switching,0.0521,0.0527,20,0
21,attn_out,ja,tier_2,code_switching,0.0022,0.0047,20,0
21,mlp_out,ja,tier_2,code_switching,0.0057,0.0075,20,0
22,residual,ja,tier_2,code_switching,0.0376,0.0403,20,0
22,attn_out,ja,tier_2,code_switching,0.0004,0.0016,20,0
22,mlp_out,ja,tier_2,code_switching,0.0124,0.0122,20,0
23,residual,ja,tier_2,code_switching,0.0398,0.0381,20,0
23,attn_out,ja,tier_2,code_switching,-0.0015,0.0038,20,0
23,mlp_out,ja,tier_2,code_switching,0.0055,0.0053,20,0
24,residual,ja,tier_2,code_switching,0.0261,0.0238,20,0
24,attn_out,ja,tier_2,code_switching,0.0036,0.0046,20,0
24,mlp_out,ja,tier_2,code_switching,0.0002,0.0021,20,0
25,residual,ja,tier_2,code_switching,0.0229,0.0245,20,0
25,attn_out,ja,tier_2,code_switching,-0.0001,0.0015,20,0
25,mlp_out,ja,tier_2,code_switching,0.0047,0.0086,20,0
26,residual,ja,tier_2,code_switching,0.0023,0.0092,20,0
26,attn_out,ja,tier_2,code_switching,-0.0006,0.0013,20,0
26,mlp_out,ja,tier_2,code_switching,0.0024,0.0025,20,0
27,residual,ja,tier_2,code_switching,0.0,0.0,20,0
27,attn_out,ja,tier_2,code_switching,0.0,0.0,20,0
27,mlp_out,ja,tier_2,code_switching,0.0,0.0,20,0
0,residual,tr,tier_3,code_switching,-0.32,0.617,20,0
0,attn_out,tr,tier_3,code_switching,-0.3569,0.6715,20,0
0,mlp_out,tr,tier_3,code_switching,0.2343,0.2759,20,0
1,residual,tr,tier_3,code_switching,0.3033,0.5932,20,0
1,attn_out,tr,tier_3,code_switching,0.0392,0.1114,20,0
1,mlp_out,tr,tier_3,code_switching,0.0502,0.1147,20,0
2,residual,tr,tier_3,code_switching,0.4659,0.7177,20,0
2,attn_out,tr,tier_3,code_switching,0.023,0.3312,20,0
2,mlp_out,tr,tier_3,code_switching,0.2106,0.194,20,0
3,residual,tr,tier_3,code_switching,0.5841,0.5951,20,0
3,attn_out,tr,tier_3,code_switching,0.0208,0.1152,20,0
3,mlp_out,tr,tier_3,code_switching,0.1176,0.2251,20,0
